embedding_row	clean_id	original_id	split	label	cluster_id	sequence_length	completed	number_of_windows
89	seq_0121c6e5b257a7e0c6e5c3f7e0e45eb28963072a7eabe813976fa57b28eff711	seq_0121c6e5b257a7e0c6e5c3f7e0e45eb28963072a7eabe813976fa57b28eff711	existing_challenge	0	seq_0121c6e5b257a7e0c6e5c3f7e0e45eb28963072a7eabe813976fa57b28eff711	297	1	1
90	seq_087d5efd149bd0bd6c89d3eb406f4e3d0c376d3374901eda3c8bfb19533a0339	seq_087d5efd149bd0bd6c89d3eb406f4e3d0c376d3374901eda3c8bfb19533a0339	existing_challenge	0	seq_087d5efd149bd0bd6c89d3eb406f4e3d0c376d3374901eda3c8bfb19533a0339	247	1	1
91	seq_cb85aa8665733e526a49babda2d18bbec87bcd91329bbf1b769943b3480cf924	seq_cb85aa8665733e526a49babda2d18bbec87bcd91329bbf1b769943b3480cf924	existing_challenge	0	seq_cb85aa8665733e526a49babda2d18bbec87bcd91329bbf1b769943b3480cf924	228	1	1
92	seq_7b36aaf6fa05d3fd94ae612ef3f29ab661db8c0e455a2d908dbca1b6411ffaa6	seq_7b36aaf6fa05d3fd94ae612ef3f29ab661db8c0e455a2d908dbca1b6411ffaa6	existing_challenge	0	seq_7b36aaf6fa05d3fd94ae612ef3f29ab661db8c0e455a2d908dbca1b6411ffaa6	231	1	1
93	seq_014d9d1f4809b0c062f77bbf93d57f081406c1ff72a20e309dfc554411b04540	seq_014d9d1f4809b0c062f77bbf93d57f081406c1ff72a20e309dfc554411b04540	existing_challenge	0	seq_014d9d1f4809b0c062f77bbf93d57f081406c1ff72a20e309dfc554411b04540	386	1	1
94	seq_e86e931e4f8f8eebf8c6fe393f5ab4e55a8dab7d6c8d71dc21d5dd04a61f46f2	seq_e86e931e4f8f8eebf8c6fe393f5ab4e55a8dab7d6c8d71dc21d5dd04a61f46f2	existing_challenge	0	seq_e86e931e4f8f8eebf8c6fe393f5ab4e55a8dab7d6c8d71dc21d5dd04a61f46f2	269	1	1
95	seq_89506882efea6026a70621bc0ec5df4fcede8fedb5ef7001ff0b4e85dd98c4b3	seq_89506882efea6026a70621bc0ec5df4fcede8fedb5ef7001ff0b4e85dd98c4b3	existing_challenge	0	seq_89506882efea6026a70621bc0ec5df4fcede8fedb5ef7001ff0b4e85dd98c4b3	416	1	1
96	seq_cfaba296e8a402eee2f7373857bc4877eec43150a97b982bcc2467e8d3557d0c	seq_cfaba296e8a402eee2f7373857bc4877eec43150a97b982bcc2467e8d3557d0c	existing_challenge	0	seq_cfaba296e8a402eee2f7373857bc4877eec43150a97b982bcc2467e8d3557d0c	389	1	1
97	seq_740265a4969e39a22fac7b26d96e22b1ef119bc00ac881d1fc96fd1d465d52ee	seq_740265a4969e39a22fac7b26d96e22b1ef119bc00ac881d1fc96fd1d465d52ee	existing_challenge	0	seq_740265a4969e39a22fac7b26d96e22b1ef119bc00ac881d1fc96fd1d465d52ee	298	1	1
98	seq_849eec0f6cea953cfb9d9a0388b564dc86ce8fc5ce955f37c8c560864264e8c6	seq_849eec0f6cea953cfb9d9a0388b564dc86ce8fc5ce955f37c8c560864264e8c6	existing_challenge	0	seq_849eec0f6cea953cfb9d9a0388b564dc86ce8fc5ce955f37c8c560864264e8c6	314	1	1
99	seq_04003f15b12aaf76fd4b35613177c90ae853a4fbbe1ee11d4bd62a81087a1e6e	seq_04003f15b12aaf76fd4b35613177c90ae853a4fbbe1ee11d4bd62a81087a1e6e	existing_challenge	0	seq_04003f15b12aaf76fd4b35613177c90ae853a4fbbe1ee11d4bd62a81087a1e6e	614	1	1
100	seq_9d242a28d13abf2655b7800c8e0d49fb64cafd5b9d675b0f1a0a180a59eace0d	seq_9d242a28d13abf2655b7800c8e0d49fb64cafd5b9d675b0f1a0a180a59eace0d	existing_challenge	0	seq_9d242a28d13abf2655b7800c8e0d49fb64cafd5b9d675b0f1a0a180a59eace0d	171	1	1
101	seq_d23e3dcdf801e381d28b16c0f4228ff124750718ab1f63e53a709d733d0f45ae	seq_d23e3dcdf801e381d28b16c0f4228ff124750718ab1f63e53a709d733d0f45ae	existing_challenge	0	seq_d23e3dcdf801e381d28b16c0f4228ff124750718ab1f63e53a709d733d0f45ae	416	1	1
102	seq_44d641bac2379bba738317e2c0d918a02315a7eeea60fd41fa7f9f21327e28f1	seq_44d641bac2379bba738317e2c0d918a02315a7eeea60fd41fa7f9f21327e28f1	existing_challenge	0	seq_44d641bac2379bba738317e2c0d918a02315a7eeea60fd41fa7f9f21327e28f1	216	1	1
103	seq_03ca77e96db86470d6534060bca9469344d5f10eb6f9e32df79445f31374f60d	seq_03ca77e96db86470d6534060bca9469344d5f10eb6f9e32df79445f31374f60d	existing_challenge	0	seq_03ca77e96db86470d6534060bca9469344d5f10eb6f9e32df79445f31374f60d	185	1	1
104	seq_f458cbbb447c312bc0af99b0d22ca6f5ce4d70f7abd5f37e4a6b39225fb25d26	seq_f458cbbb447c312bc0af99b0d22ca6f5ce4d70f7abd5f37e4a6b39225fb25d26	existing_challenge	0	seq_f458cbbb447c312bc0af99b0d22ca6f5ce4d70f7abd5f37e4a6b39225fb25d26	842	1	1
105	seq_fa87acd002efa829e78e6de75321729def7e493a63f693f5bbc52c6561a61f3f	seq_fa87acd002efa829e78e6de75321729def7e493a63f693f5bbc52c6561a61f3f	existing_challenge	0	seq_fa87acd002efa829e78e6de75321729def7e493a63f693f5bbc52c6561a61f3f	102	1	1
106	seq_1dc395685c424dabb53c6e6c2155b3afdf61d6d64a696e965a70caf11b629ee8	seq_1dc395685c424dabb53c6e6c2155b3afdf61d6d64a696e965a70caf11b629ee8	existing_challenge	0	seq_1dc395685c424dabb53c6e6c2155b3afdf61d6d64a696e965a70caf11b629ee8	411	1	1
107	seq_0a9588d242b6d87010329e59afab4488364b224a802442e3f58c621b6038391c	seq_0a9588d242b6d87010329e59afab4488364b224a802442e3f58c621b6038391c	existing_challenge	0	seq_0a9588d242b6d87010329e59afab4488364b224a802442e3f58c621b6038391c	155	1	1
108	seq_94b8e9d587f59d11ea608257dac2dae9f18767ae86325d5a1df72b0d36e16372	seq_94b8e9d587f59d11ea608257dac2dae9f18767ae86325d5a1df72b0d36e16372	existing_challenge	0	seq_94b8e9d587f59d11ea608257dac2dae9f18767ae86325d5a1df72b0d36e16372	338	1	1
109	seq_40cdf2afc43557aa90fa98715b21eda16056b6cd8c48195b8022cce13983afdc	seq_40cdf2afc43557aa90fa98715b21eda16056b6cd8c48195b8022cce13983afdc	existing_challenge	0	seq_40cdf2afc43557aa90fa98715b21eda16056b6cd8c48195b8022cce13983afdc	291	1	1
110	seq_80963f37a7e2d588649db0bd1c43213da86549b9b4895df6adceda3eb10e0add	seq_80963f37a7e2d588649db0bd1c43213da86549b9b4895df6adceda3eb10e0add	existing_challenge	0	seq_80963f37a7e2d588649db0bd1c43213da86549b9b4895df6adceda3eb10e0add	445	1	1
111	seq_0da2636954dbb04e671a5033f49a6036ae0cb99f139a477e654db3de5ed025f9	seq_0da2636954dbb04e671a5033f49a6036ae0cb99f139a477e654db3de5ed025f9	existing_challenge	0	seq_0da2636954dbb04e671a5033f49a6036ae0cb99f139a477e654db3de5ed025f9	401	1	1
112	seq_d04618b12ea744ac526f24e5d8daed8601f9ede19d75c8f05f5c82bb1a141bb1	seq_d04618b12ea744ac526f24e5d8daed8601f9ede19d75c8f05f5c82bb1a141bb1	existing_challenge	0	seq_d04618b12ea744ac526f24e5d8daed8601f9ede19d75c8f05f5c82bb1a141bb1	374	1	1
113	seq_6773ba046beee421df3795452867e861610f7f8e3c31fba67600b1c4e2650798	seq_6773ba046beee421df3795452867e861610f7f8e3c31fba67600b1c4e2650798	existing_challenge	0	seq_6773ba046beee421df3795452867e861610f7f8e3c31fba67600b1c4e2650798	446	1	1
114	seq_ce7d673ee273ef8c843ac12776edc1c9448355d15004c93137f01e9dfe17f14e	seq_ce7d673ee273ef8c843ac12776edc1c9448355d15004c93137f01e9dfe17f14e	existing_challenge	0	seq_ce7d673ee273ef8c843ac12776edc1c9448355d15004c93137f01e9dfe17f14e	65	1	1
115	seq_b03f2b8a3599d28d4c393dafe7696f20f82676dc3310e6607bf66613ba9c4741	seq_b03f2b8a3599d28d4c393dafe7696f20f82676dc3310e6607bf66613ba9c4741	existing_challenge	0	seq_b03f2b8a3599d28d4c393dafe7696f20f82676dc3310e6607bf66613ba9c4741	369	1	1
116	seq_72ae5b404328c03e7ed9ca569b19e5635040a12df4c4ed8858f71455445bc698	seq_72ae5b404328c03e7ed9ca569b19e5635040a12df4c4ed8858f71455445bc698	existing_challenge	0	seq_72ae5b404328c03e7ed9ca569b19e5635040a12df4c4ed8858f71455445bc698	80	1	1
117	seq_4f33541164421e4ede5144c465a3566e3704999f487ae5909184f04a1f6e1b83	seq_4f33541164421e4ede5144c465a3566e3704999f487ae5909184f04a1f6e1b83	existing_challenge	0	seq_4f33541164421e4ede5144c465a3566e3704999f487ae5909184f04a1f6e1b83	115	1	1
118	seq_146ba86e15183b1ba3dd811728d1d32a398dd9553e71651b9f108f2089882bee	seq_146ba86e15183b1ba3dd811728d1d32a398dd9553e71651b9f108f2089882bee	existing_challenge	0	seq_146ba86e15183b1ba3dd811728d1d32a398dd9553e71651b9f108f2089882bee	141	1	1
119	seq_fe91831e90cdd701a181e0e7d6b86721ed446e9ed08c3a503908da32b5ae2d1b	seq_fe91831e90cdd701a181e0e7d6b86721ed446e9ed08c3a503908da32b5ae2d1b	existing_challenge	0	seq_fe91831e90cdd701a181e0e7d6b86721ed446e9ed08c3a503908da32b5ae2d1b	151	1	1
120	seq_cf3a0d8f41853fac90f0829160be5438c49d4d219fb51b288167a1a802d53929	seq_cf3a0d8f41853fac90f0829160be5438c49d4d219fb51b288167a1a802d53929	existing_challenge	0	seq_cf3a0d8f41853fac90f0829160be5438c49d4d219fb51b288167a1a802d53929	804	1	1
121	seq_3df26629b8483cd7f822ccc1c62425434115bbd73fefd6df89e7d235f5bbad50	seq_3df26629b8483cd7f822ccc1c62425434115bbd73fefd6df89e7d235f5bbad50	existing_challenge	0	seq_3df26629b8483cd7f822ccc1c62425434115bbd73fefd6df89e7d235f5bbad50	101	1	1
122	seq_adab5171d3a9539d99555b8315900bf2efb62ca3db4f5fdfac9db8b7808ade5a	seq_adab5171d3a9539d99555b8315900bf2efb62ca3db4f5fdfac9db8b7808ade5a	existing_challenge	0	seq_adab5171d3a9539d99555b8315900bf2efb62ca3db4f5fdfac9db8b7808ade5a	116	1	1
123	seq_3d4bac7b447a6ac2de4232746bc3ed56643ed2d823530136001aad0b6b818b5b	seq_3d4bac7b447a6ac2de4232746bc3ed56643ed2d823530136001aad0b6b818b5b	existing_challenge	0	seq_3d4bac7b447a6ac2de4232746bc3ed56643ed2d823530136001aad0b6b818b5b	116	1	1
124	seq_1571c2af38b76d27afc5e13495244b4f5789e4061a969fab1a17b01309e412b9	seq_1571c2af38b76d27afc5e13495244b4f5789e4061a969fab1a17b01309e412b9	existing_challenge	0	seq_1571c2af38b76d27afc5e13495244b4f5789e4061a969fab1a17b01309e412b9	768	1	1
125	seq_176fdc69d3a7248e872f8bc4043b2946c927cd95a1ea716315800263404ab59f	seq_176fdc69d3a7248e872f8bc4043b2946c927cd95a1ea716315800263404ab59f	existing_challenge	0	seq_176fdc69d3a7248e872f8bc4043b2946c927cd95a1ea716315800263404ab59f	135	1	1
126	seq_62e5c4cd2789fa62aed8f56c14db280f035828808459b9ee65373bb5f85a6824	seq_62e5c4cd2789fa62aed8f56c14db280f035828808459b9ee65373bb5f85a6824	existing_challenge	0	seq_62e5c4cd2789fa62aed8f56c14db280f035828808459b9ee65373bb5f85a6824	746	1	1
127	seq_054b209db7499c6758d1a6218fba23394545ce721a608c9eee40f70494fef2c9	seq_054b209db7499c6758d1a6218fba23394545ce721a608c9eee40f70494fef2c9	existing_challenge	0	seq_054b209db7499c6758d1a6218fba23394545ce721a608c9eee40f70494fef2c9	205	1	1
128	seq_8168d5bf56f615addb6df2835a6c28b7689f7a6f23d5079786cf3fc8f613395d	seq_8168d5bf56f615addb6df2835a6c28b7689f7a6f23d5079786cf3fc8f613395d	existing_challenge	0	seq_8168d5bf56f615addb6df2835a6c28b7689f7a6f23d5079786cf3fc8f613395d	173	1	1
129	seq_6bde78c78bc2bed1c8dc0e6ba76e9c5734773dbfd2a80346c9b5be509ea95af0	seq_6bde78c78bc2bed1c8dc0e6ba76e9c5734773dbfd2a80346c9b5be509ea95af0	existing_challenge	0	seq_6bde78c78bc2bed1c8dc0e6ba76e9c5734773dbfd2a80346c9b5be509ea95af0	347	1	1
130	seq_028e4b8d1dc83e7fceef7362bcdd1fb016f15be28d803d32bfc727506d787950	seq_028e4b8d1dc83e7fceef7362bcdd1fb016f15be28d803d32bfc727506d787950	existing_challenge	0	seq_028e4b8d1dc83e7fceef7362bcdd1fb016f15be28d803d32bfc727506d787950	183	1	1
131	seq_dbea8b867e5845e51764fa7724225d07374342de19fec9080a38390415ce2b6b	seq_dbea8b867e5845e51764fa7724225d07374342de19fec9080a38390415ce2b6b	existing_challenge	0	seq_dbea8b867e5845e51764fa7724225d07374342de19fec9080a38390415ce2b6b	220	1	1
132	seq_3dc9929b7895fa7b05868dc418383b180f054951c69498bc24f2af0441c03f2c	seq_3dc9929b7895fa7b05868dc418383b180f054951c69498bc24f2af0441c03f2c	existing_challenge	0	seq_3dc9929b7895fa7b05868dc418383b180f054951c69498bc24f2af0441c03f2c	202	1	1
133	seq_5aee920326acb8c18fe25a893cd1962e055217226d0552954680dcee7d7d18af	seq_5aee920326acb8c18fe25a893cd1962e055217226d0552954680dcee7d7d18af	existing_challenge	0	seq_5aee920326acb8c18fe25a893cd1962e055217226d0552954680dcee7d7d18af	269	1	1
134	seq_a568a07e5405b82aee29c2497ea4b8a553333ba36ce287cb031ddaa204d01d31	seq_a568a07e5405b82aee29c2497ea4b8a553333ba36ce287cb031ddaa204d01d31	existing_challenge	0	seq_a568a07e5405b82aee29c2497ea4b8a553333ba36ce287cb031ddaa204d01d31	140	1	1
135	seq_df18c1a9f91371fe9d96fa45d2091e8b81433a8fac17e6c29543c619a0e3530c	seq_df18c1a9f91371fe9d96fa45d2091e8b81433a8fac17e6c29543c619a0e3530c	existing_challenge	0	seq_df18c1a9f91371fe9d96fa45d2091e8b81433a8fac17e6c29543c619a0e3530c	156	1	1
136	seq_347e7a4527f9eb3e0b80426e4de2fc5fe1f4c4a5f5b5bc3c09bbfb8bec73e03e	seq_347e7a4527f9eb3e0b80426e4de2fc5fe1f4c4a5f5b5bc3c09bbfb8bec73e03e	existing_challenge	0	seq_347e7a4527f9eb3e0b80426e4de2fc5fe1f4c4a5f5b5bc3c09bbfb8bec73e03e	109	1	1
137	seq_412e8eaf0b0fea6d223cdf8b07dccd23c64fdc2173a34a9bf7d90e9a4b346381	seq_412e8eaf0b0fea6d223cdf8b07dccd23c64fdc2173a34a9bf7d90e9a4b346381	existing_challenge	0	seq_412e8eaf0b0fea6d223cdf8b07dccd23c64fdc2173a34a9bf7d90e9a4b346381	138	1	1
138	seq_c6054f64a2862a0c128dba23fa5933328329c382d508cf03519bce00ea208a38	seq_c6054f64a2862a0c128dba23fa5933328329c382d508cf03519bce00ea208a38	existing_challenge	0	seq_c6054f64a2862a0c128dba23fa5933328329c382d508cf03519bce00ea208a38	255	1	1
139	seq_b768e07f71e27398be0dbcfc7ce6fabfca21c280ba9959c6ddf4ad094147283f	seq_b768e07f71e27398be0dbcfc7ce6fabfca21c280ba9959c6ddf4ad094147283f	existing_challenge	0	seq_b768e07f71e27398be0dbcfc7ce6fabfca21c280ba9959c6ddf4ad094147283f	310	1	1
140	seq_9ae86617d677ed1def1d4ec5d8e3e040c676c849b4c79f030f2faec3a7ce0718	seq_9ae86617d677ed1def1d4ec5d8e3e040c676c849b4c79f030f2faec3a7ce0718	existing_challenge	0	seq_9ae86617d677ed1def1d4ec5d8e3e040c676c849b4c79f030f2faec3a7ce0718	214	1	1
141	seq_2903ee0c874c044bf2719a3f801896af9a2027fc6f6d89bc19745e635e4e1c01	seq_2903ee0c874c044bf2719a3f801896af9a2027fc6f6d89bc19745e635e4e1c01	existing_challenge	0	seq_2903ee0c874c044bf2719a3f801896af9a2027fc6f6d89bc19745e635e4e1c01	317	1	1
142	seq_e39a6673f62d60dca054bc5007fa4b39af302aba3393fcebfb90a4e2f86a3bd7	seq_e39a6673f62d60dca054bc5007fa4b39af302aba3393fcebfb90a4e2f86a3bd7	existing_challenge	0	seq_e39a6673f62d60dca054bc5007fa4b39af302aba3393fcebfb90a4e2f86a3bd7	100	1	1
143	seq_554dcd80e5af0f2bfe17b1fc30dc1cb61bdb6b288a4aefe6300c93496ff676fc	seq_554dcd80e5af0f2bfe17b1fc30dc1cb61bdb6b288a4aefe6300c93496ff676fc	existing_challenge	0	seq_554dcd80e5af0f2bfe17b1fc30dc1cb61bdb6b288a4aefe6300c93496ff676fc	179	1	1
144	seq_c26c25dd84d4898517c0c7d932f308cb9575aea071f87e8a64d9b1129b3fcd18	seq_c26c25dd84d4898517c0c7d932f308cb9575aea071f87e8a64d9b1129b3fcd18	existing_challenge	0	seq_c26c25dd84d4898517c0c7d932f308cb9575aea071f87e8a64d9b1129b3fcd18	56	1	1
145	seq_913f999e7ee6b00ba211eba0abbfc6f30d4ac824b2e0befd0cab0799bbae5617	seq_913f999e7ee6b00ba211eba0abbfc6f30d4ac824b2e0befd0cab0799bbae5617	existing_challenge	0	seq_913f999e7ee6b00ba211eba0abbfc6f30d4ac824b2e0befd0cab0799bbae5617	77	1	1
146	seq_a00cc17aabaa8f0e13b77a034e654464bf479c959d7fc1d0f44653de351356f7	seq_a00cc17aabaa8f0e13b77a034e654464bf479c959d7fc1d0f44653de351356f7	existing_challenge	0	seq_a00cc17aabaa8f0e13b77a034e654464bf479c959d7fc1d0f44653de351356f7	70	1	1
147	seq_dcecf0a14de50e8cc1b5b7e04d0dcc0b754e966160abf5ce27f5d8494a5df5bf	seq_dcecf0a14de50e8cc1b5b7e04d0dcc0b754e966160abf5ce27f5d8494a5df5bf	existing_challenge	0	seq_dcecf0a14de50e8cc1b5b7e04d0dcc0b754e966160abf5ce27f5d8494a5df5bf	602	1	1
148	seq_d33be9abae866e828a7e90084d7d4fe49396eae5735886dca8d2ef811d50f106	seq_d33be9abae866e828a7e90084d7d4fe49396eae5735886dca8d2ef811d50f106	existing_challenge	0	seq_d33be9abae866e828a7e90084d7d4fe49396eae5735886dca8d2ef811d50f106	631	1	1
149	seq_44f6eb3990968de33689cd02cb369f65370d1528622ecee8feb5c78a627e16e9	seq_44f6eb3990968de33689cd02cb369f65370d1528622ecee8feb5c78a627e16e9	existing_challenge	0	seq_44f6eb3990968de33689cd02cb369f65370d1528622ecee8feb5c78a627e16e9	791	1	1
150	seq_71c5aac02a2ad5e231eecdee91fc339adf4251afeeb7e31d12f877a183e5afa3	seq_71c5aac02a2ad5e231eecdee91fc339adf4251afeeb7e31d12f877a183e5afa3	existing_challenge	0	seq_71c5aac02a2ad5e231eecdee91fc339adf4251afeeb7e31d12f877a183e5afa3	171	1	1
151	seq_393faf0d5c5d952641b8dae9d5d59e8c227ff1cd71942b4c2c1522b94bb652f1	seq_393faf0d5c5d952641b8dae9d5d59e8c227ff1cd71942b4c2c1522b94bb652f1	existing_challenge	0	seq_393faf0d5c5d952641b8dae9d5d59e8c227ff1cd71942b4c2c1522b94bb652f1	309	1	1
152	seq_ec46574f5ab477d3fe85417da86c4490605a3e082818b6a02b5e061de0f23a28	seq_ec46574f5ab477d3fe85417da86c4490605a3e082818b6a02b5e061de0f23a28	existing_challenge	0	seq_ec46574f5ab477d3fe85417da86c4490605a3e082818b6a02b5e061de0f23a28	743	1	1
153	seq_8424027a255bef28ca6e4e6e244275fd41f39c736e63120bf9ee8fbf760d5cec	seq_8424027a255bef28ca6e4e6e244275fd41f39c736e63120bf9ee8fbf760d5cec	existing_challenge	0	seq_8424027a255bef28ca6e4e6e244275fd41f39c736e63120bf9ee8fbf760d5cec	144	1	1
154	seq_4f6685788fba65c82c8e1cd144a9e2843bf70619f346aa11cc8d0846ca3f2254	seq_4f6685788fba65c82c8e1cd144a9e2843bf70619f346aa11cc8d0846ca3f2254	existing_challenge	0	seq_4f6685788fba65c82c8e1cd144a9e2843bf70619f346aa11cc8d0846ca3f2254	277	1	1
155	seq_91b0c8fb8e68a24367496db9b81d1f26b31098aef0e6b6dba3d54dc20a220844	seq_91b0c8fb8e68a24367496db9b81d1f26b31098aef0e6b6dba3d54dc20a220844	existing_challenge	0	seq_91b0c8fb8e68a24367496db9b81d1f26b31098aef0e6b6dba3d54dc20a220844	199	1	1
156	seq_0f841b964485ea64d1957f9183ebb3d09b2129adeb7efc0456dc023208e5b27c	seq_0f841b964485ea64d1957f9183ebb3d09b2129adeb7efc0456dc023208e5b27c	existing_challenge	0	seq_0f841b964485ea64d1957f9183ebb3d09b2129adeb7efc0456dc023208e5b27c	149	1	1
157	seq_ff52df2bb6a08a1e02153cf01531c1f66b88e2b5a3773f1515858c2240a4a79a	seq_ff52df2bb6a08a1e02153cf01531c1f66b88e2b5a3773f1515858c2240a4a79a	existing_challenge	0	seq_ff52df2bb6a08a1e02153cf01531c1f66b88e2b5a3773f1515858c2240a4a79a	89	1	1
158	seq_455e356fba302860c6e410bd81ab5b592f290c0ee938734fa73c1f70e8642477	seq_455e356fba302860c6e410bd81ab5b592f290c0ee938734fa73c1f70e8642477	existing_challenge	0	seq_455e356fba302860c6e410bd81ab5b592f290c0ee938734fa73c1f70e8642477	268	1	1
159	seq_074610910db4ca5e1a4c335412679c84142c3780de0d96d9c26850d13674fb55	seq_074610910db4ca5e1a4c335412679c84142c3780de0d96d9c26850d13674fb55	existing_challenge	0	seq_074610910db4ca5e1a4c335412679c84142c3780de0d96d9c26850d13674fb55	371	1	1
160	seq_a892a554a2597d72295666b7005af625ace212c68b25503b8b22bd0bd753ad2f	seq_a892a554a2597d72295666b7005af625ace212c68b25503b8b22bd0bd753ad2f	existing_challenge	0	seq_a892a554a2597d72295666b7005af625ace212c68b25503b8b22bd0bd753ad2f	394	1	1
161	seq_5d0e3c1672471bf0758fe20573bf2bd2b64b9ec3188775bb0e77ed1ad3e9cb9e	seq_5d0e3c1672471bf0758fe20573bf2bd2b64b9ec3188775bb0e77ed1ad3e9cb9e	existing_challenge	0	seq_5d0e3c1672471bf0758fe20573bf2bd2b64b9ec3188775bb0e77ed1ad3e9cb9e	295	1	1
162	seq_2ef75a9ccbbb42f50d0be6f6f42b491cd396cdd5d36d509657366af2e91ca34d	seq_2ef75a9ccbbb42f50d0be6f6f42b491cd396cdd5d36d509657366af2e91ca34d	existing_challenge	0	seq_2ef75a9ccbbb42f50d0be6f6f42b491cd396cdd5d36d509657366af2e91ca34d	387	1	1
163	seq_e88412b5d725c734c8d2206836db12ecd2cb0aaf7698a16d8e63c9805de45170	seq_e88412b5d725c734c8d2206836db12ecd2cb0aaf7698a16d8e63c9805de45170	existing_challenge	0	seq_e88412b5d725c734c8d2206836db12ecd2cb0aaf7698a16d8e63c9805de45170	1152	1	1
164	seq_5b750e85ff17fbf9df02fa733f418241ee3423dc7b78ec023bd5c28a5b1624b9	seq_5b750e85ff17fbf9df02fa733f418241ee3423dc7b78ec023bd5c28a5b1624b9	existing_challenge	0	seq_5b750e85ff17fbf9df02fa733f418241ee3423dc7b78ec023bd5c28a5b1624b9	268	1	1
165	seq_4d9cccfa5dba38d8c4ee1546cbfc91a68d5fe2cd2a0caae6b24d4e616a9ba6a3	seq_4d9cccfa5dba38d8c4ee1546cbfc91a68d5fe2cd2a0caae6b24d4e616a9ba6a3	existing_challenge	0	seq_4d9cccfa5dba38d8c4ee1546cbfc91a68d5fe2cd2a0caae6b24d4e616a9ba6a3	225	1	1
166	seq_c5a8f6ed8cb3946fd3b7cdfae0384be0c27248cdfe08741fcc9fa2b564f83410	seq_c5a8f6ed8cb3946fd3b7cdfae0384be0c27248cdfe08741fcc9fa2b564f83410	existing_challenge	0	seq_c5a8f6ed8cb3946fd3b7cdfae0384be0c27248cdfe08741fcc9fa2b564f83410	86	1	1
167	seq_377c0febadf087b5418a74b65ae4d6fb422a5e5b15c0a31f0f88ffeb5e89c04f	seq_377c0febadf087b5418a74b65ae4d6fb422a5e5b15c0a31f0f88ffeb5e89c04f	existing_challenge	0	seq_377c0febadf087b5418a74b65ae4d6fb422a5e5b15c0a31f0f88ffeb5e89c04f	306	1	1
168	seq_8c554a588bc330a6689af9bca434914cd11347d881f7dd0ab2fed971562d3c5f	seq_8c554a588bc330a6689af9bca434914cd11347d881f7dd0ab2fed971562d3c5f	existing_challenge	0	seq_8c554a588bc330a6689af9bca434914cd11347d881f7dd0ab2fed971562d3c5f	253	1	1
169	seq_5fb80139673dd2f517e7e466bb75b74b59a41140d858fde6461cbd4fad771b20	seq_5fb80139673dd2f517e7e466bb75b74b59a41140d858fde6461cbd4fad771b20	existing_challenge	0	seq_5fb80139673dd2f517e7e466bb75b74b59a41140d858fde6461cbd4fad771b20	83	1	1
170	seq_8a7bb1063b1a436ea7f0ebcb6f6008444c79e0644926ce5047414d1b38930f18	seq_8a7bb1063b1a436ea7f0ebcb6f6008444c79e0644926ce5047414d1b38930f18	existing_challenge	0	seq_8a7bb1063b1a436ea7f0ebcb6f6008444c79e0644926ce5047414d1b38930f18	319	1	1
171	seq_58d709cf047f8da06c6dac453a3c046b8e6ea09475dbfaf46b790197d3cecbbb	seq_58d709cf047f8da06c6dac453a3c046b8e6ea09475dbfaf46b790197d3cecbbb	existing_challenge	0	seq_58d709cf047f8da06c6dac453a3c046b8e6ea09475dbfaf46b790197d3cecbbb	133	1	1
172	seq_b8e60dcdaf16bb162f6167df1cf4037fdc7db4173ab491890b19d00bd8ecdd70	seq_b8e60dcdaf16bb162f6167df1cf4037fdc7db4173ab491890b19d00bd8ecdd70	existing_challenge	0	seq_b8e60dcdaf16bb162f6167df1cf4037fdc7db4173ab491890b19d00bd8ecdd70	398	1	1
173	seq_ca1846814698b043cdf112e766b1f17c31011a2bfb243bdde46126e8d16afbb6	seq_ca1846814698b043cdf112e766b1f17c31011a2bfb243bdde46126e8d16afbb6	existing_challenge	0	seq_ca1846814698b043cdf112e766b1f17c31011a2bfb243bdde46126e8d16afbb6	382	1	1
174	seq_57eab09787f895515107f6844f1e41e14c038fc015d5c82e33256807e8640cad	seq_57eab09787f895515107f6844f1e41e14c038fc015d5c82e33256807e8640cad	existing_challenge	0	seq_57eab09787f895515107f6844f1e41e14c038fc015d5c82e33256807e8640cad	203	1	1
175	seq_29de739fe7bfa26b09f7eecf41bccec06bbb29b0a402f0c19308fe0414afc83c	seq_29de739fe7bfa26b09f7eecf41bccec06bbb29b0a402f0c19308fe0414afc83c	existing_challenge	0	seq_29de739fe7bfa26b09f7eecf41bccec06bbb29b0a402f0c19308fe0414afc83c	288	1	1
176	seq_d846de2181cf9bc0b03e707f737916bea9327181f27a1576b4670da084f86b39	seq_d846de2181cf9bc0b03e707f737916bea9327181f27a1576b4670da084f86b39	existing_challenge	0	seq_d846de2181cf9bc0b03e707f737916bea9327181f27a1576b4670da084f86b39	160	1	1
177	seq_2d00bb2996f81c8f2ca3293d53de9be9e28c308b19988ebeadbbd08bd72fd20e	seq_2d00bb2996f81c8f2ca3293d53de9be9e28c308b19988ebeadbbd08bd72fd20e	existing_challenge	0	seq_2d00bb2996f81c8f2ca3293d53de9be9e28c308b19988ebeadbbd08bd72fd20e	140	1	1
