clean_id	label	fold	homology_group	ESMCHalo	DeepSaltPro
HPCLAS_TRAIN_N_000282	0	4	HPCLAS_TRAIN_N_000282	1.2182937860488892	-0.2955450662508851
HPCLAS_TRAIN_N_000283	0	1	HPCLAS_TRAIN_N_000283	0.2233847379684448	-0.8014106218799976
HPCLAS_TRAIN_N_000286	0	1	HPCLAS_TRAIN_N_000286	-1.5056142807006836	-0.8561580118514559
HPCLAS_TRAIN_N_000287	0	4	HPCLAS_TRAIN_N_000287	-2.985123634338379	-1.8892692818714265
HPCLAS_TRAIN_N_000288	0	1	HPCLAS_TRAIN_N_000288	-0.5970324277877808	-1.6845042550310192
HPCLAS_TRAIN_N_000289	0	0	HPCLAS_TRAIN_N_000289	-2.769895076751709	-2.209681516890505
HPCLAS_TRAIN_N_000290	0	1	HPCLAS_TRAIN_N_000290	-2.185741901397705	-2.663011626902977
HPCLAS_TRAIN_N_000291	0	2	HPCLAS_TRAIN_N_000291	-2.989457607269287	-4.282635667620979
HPCLAS_TRAIN_N_000292	0	0	HPCLAS_TRAIN_N_000292	-2.4874515533447266	-2.1349637940892983
HPCLAS_TRAIN_N_000294	0	2	HPCLAS_TRAIN_N_000294	-3.004788398742676	-2.5493197300391097
HPCLAS_TRAIN_N_000295	0	2	HPCLAS_TRAIN_N_000295	-3.275022029876709	-3.7337544334276513
HPCLAS_TRAIN_N_000296	0	1	HPCLAS_TRAIN_N_000296	-1.0500719547271729	-1.0277415916683486
HPCLAS_TRAIN_N_000297	0	3	HPCLAS_TRAIN_N_000297	-3.530858039855957	-3.5831836468472105
HPCLAS_TRAIN_N_000298	0	2	HPCLAS_TRAIN_N_000298	-2.8533968925476074	-3.3867745038291592
HPCLAS_TRAIN_N_000299	0	1	HPCLAS_TRAIN_N_000299	-2.2434823513031006	-2.077950553386805
HPCLAS_TRAIN_N_000300	0	0	HPCLAS_TRAIN_N_000300	-2.6887457370758057	-2.168043409354892
HPCLAS_TRAIN_N_000301	0	3	HPCLAS_TRAIN_N_000301	-3.092421293258667	-4.538489796111985
HPCLAS_TRAIN_N_000302	0	2	HPCLAS_TRAIN_N_000302	-0.8274098634719849	-0.3866334461835856
HPCLAS_TRAIN_N_000303	0	2	HPCLAS_TRAIN_N_000303	-0.9627524614334106	-0.9317050970486074
HPCLAS_TRAIN_N_000304	0	2	HPCLAS_TRAIN_N_000304	-1.953003168106079	-1.8252423960398656
HPCLAS_TRAIN_N_000306	0	3	HPCLAS_TRAIN_N_000306	-2.3008899688720703	-0.3861983407440214
HPCLAS_TRAIN_N_000307	0	4	HPCLAS_TRAIN_N_000307	-2.973307847976685	-1.498117297177034
HPCLAS_TRAIN_N_000308	0	4	HPCLAS_TRAIN_N_000308	-2.209564208984375	-1.9949526813048375
HPCLAS_TRAIN_N_000309	0	0	HPCLAS_TRAIN_N_000309	-1.2881284952163696	-1.4012486931540655
HPCLAS_TRAIN_N_000310	0	4	HPCLAS_TRAIN_N_000310	-1.704742431640625	0.7740769893186453
HPCLAS_TRAIN_N_000311	0	3	HPCLAS_TRAIN_N_000311	-0.8004218339920044	0.264774994072666
HPCLAS_TRAIN_N_000312	0	2	HPCLAS_TRAIN_N_000312	-3.140944004058838	-3.357221636018997
HPCLAS_TRAIN_N_000314	0	3	HPCLAS_TRAIN_N_000314	-2.407815456390381	-3.071834167595291
HPCLAS_TRAIN_N_000316	0	4	HPCLAS_TRAIN_N_000316	-1.15931236743927	-0.28980348305981
HPCLAS_TRAIN_N_000317	0	1	HPCLAS_TRAIN_N_000317	1.932203769683838	0.4939586983462945
HPCLAS_TRAIN_N_000318	0	4	HPCLAS_TRAIN_N_000318	1.7028619050979614	1.299952454283948
HPCLAS_TRAIN_N_000319	0	0	HPCLAS_TRAIN_P_006923	-2.0121569633483887	-0.1388749740596385
HPCLAS_TRAIN_N_000320	0	2	HPCLAS_TRAIN_N_000320	-3.0715363025665283	-3.6152600842007874
HPCLAS_TRAIN_N_000321	0	1	HPCLAS_TRAIN_N_000321	-2.7554259300231934	-2.2901008132454472
HPCLAS_TRAIN_N_000322	0	0	HPCLAS_TRAIN_N_000322	-1.4129865169525146	-1.2735890412416804
HPCLAS_TRAIN_N_000323	0	4	HPCLAS_TRAIN_N_000323	-3.119744777679444	-2.1662142570415504
HPCLAS_TRAIN_N_000324	0	1	HPCLAS_TRAIN_N_000324	-0.7483669519424438	0.254572967223984
HPCLAS_TRAIN_N_000325	0	2	HPCLAS_TRAIN_N_000325	1.9930177927017207	1.417708733012866
HPCLAS_TRAIN_N_000326	0	1	HPCLAS_TRAIN_N_000326	0.4053896367549896	0.8700347180852096
HPCLAS_TRAIN_N_000327	0	2	HPCLAS_TRAIN_N_000327	-2.1640005111694336	-2.115590151782184
HPCLAS_TRAIN_N_000328	0	0	HPCLAS_TRAIN_N_000328	-2.825437545776367	-1.3316636345339163
HPCLAS_TRAIN_N_000329	0	3	HPCLAS_TRAIN_N_000329	1.078596115112305	-0.5503980274901418
HPCLAS_TRAIN_N_000330	0	2	HPCLAS_TRAIN_N_000330	-1.627300500869751	-0.562879411219709
HPCLAS_TRAIN_N_000331	0	4	HPCLAS_TRAIN_N_000331	-2.616018056869507	-1.4802956417140112
HPCLAS_TRAIN_N_000332	0	2	HPCLAS_TRAIN_N_000332	-3.0609240531921387	-2.5323735945227672
HPCLAS_TRAIN_N_000334	0	2	HPCLAS_TRAIN_N_000334	-2.335076332092285	-2.8227940239270093
HPCLAS_TRAIN_N_000335	0	3	HPCLAS_TRAIN_N_000335	-3.095200538635254	-3.982613520416821
HPCLAS_TRAIN_N_000336	0	0	HPCLAS_TRAIN_N_000336	-0.0501073598861694	1.22269770371594
HPCLAS_TRAIN_N_000337	0	4	HPCLAS_TRAIN_N_000337	-2.168844223022461	-0.6970112038211387
HPCLAS_TRAIN_N_000338	0	3	HPCLAS_TRAIN_N_000338	-2.293290138244629	-1.5094230491799552
HPCLAS_TRAIN_N_000340	0	1	HPCLAS_TRAIN_N_000340	-2.191792249679565	-3.299287818616796
HPCLAS_TRAIN_N_000341	0	3	HPCLAS_TRAIN_N_000341	-2.802578449249268	-3.0234685709816245
HPCLAS_TRAIN_N_000342	0	0	HPCLAS_TRAIN_N_000342	-3.179686546325684	-2.8915353344684367
HPCLAS_TRAIN_N_000345	0	1	HPCLAS_TRAIN_N_000345	-2.9640982151031494	-2.933571282127748
HPCLAS_TRAIN_N_000346	0	3	HPCLAS_TRAIN_N_000346	-2.529463291168213	-2.4129750360213174
HPCLAS_TRAIN_N_000347	0	3	HPCLAS_TRAIN_N_000347	-2.3039445877075195	-2.698404343545348
HPCLAS_TRAIN_N_000349	0	2	HPCLAS_TRAIN_N_000349	-2.0093510150909424	-1.4632904616445754
HPCLAS_TRAIN_N_000351	0	0	HPCLAS_TRAIN_N_000351	-2.452303409576416	-1.8773599325328831
HPCLAS_TRAIN_N_000352	0	3	HPCLAS_TRAIN_N_000352	-2.453354358673096	-2.433880624243128
HPCLAS_TRAIN_N_000353	0	4	HPCLAS_TRAIN_N_000353	0.1673184037208557	0.355073031259046
HPCLAS_TRAIN_N_000354	0	2	HPCLAS_TRAIN_N_000354	-1.0851296186447144	-1.350421215389252
HPCLAS_TRAIN_N_000355	0	0	HPCLAS_TRAIN_N_000355	-3.0258357524871826	-2.4952329823007844
HPCLAS_TRAIN_N_000357	0	4	HPCLAS_TRAIN_N_000357	-2.3179771900177	-1.001424805667108
HPCLAS_TRAIN_N_000358	0	3	HPCLAS_TRAIN_N_000358	-1.7434242963790894	-1.5565402653707896
HPCLAS_TRAIN_N_000359	0	2	HPCLAS_TRAIN_N_000359	-1.5488553047180176	-2.030964704619768
HPCLAS_TRAIN_N_000360	0	3	HPCLAS_TRAIN_N_000360	-3.083047389984131	-3.0109114569599518
HPCLAS_TRAIN_N_000362	0	2	HPCLAS_TRAIN_N_000362	-2.608266830444336	-2.0074437510642524
HPCLAS_TRAIN_N_000363	0	0	HPCLAS_TRAIN_N_000363	-1.847832202911377	-1.4164934581768542
HPCLAS_TRAIN_N_000364	0	4	HPCLAS_TRAIN_N_000364	-2.639486789703369	-1.7123827350143466
HPCLAS_TRAIN_N_000365	0	1	HPCLAS_TRAIN_N_000365	-2.501466989517212	-2.889024818357929
HPCLAS_TRAIN_N_000366	0	0	HPCLAS_TRAIN_N_000366	-2.483333110809326	-2.6163134918080844
HPCLAS_TRAIN_N_000367	0	2	HPCLAS_TRAIN_N_000367	-2.25612211227417	-2.7631927629131456
HPCLAS_TRAIN_N_000368	0	0	HPCLAS_TRAIN_N_000368	-2.386610507965088	-2.0929248635383386
HPCLAS_TRAIN_N_000369	0	2	HPCLAS_TRAIN_N_000369	-2.6930971145629883	-2.428598174240202
HPCLAS_TRAIN_N_000372	0	3	HPCLAS_TRAIN_N_000372	-0.8333815336227417	-0.6295356374907637
HPCLAS_TRAIN_N_000374	0	0	HPCLAS_TRAIN_N_000374	-2.2074131965637207	-2.1811396651025903
HPCLAS_TRAIN_N_000375	0	2	HPCLAS_TRAIN_N_000375	-3.2314367294311523	-3.6396666376333537
HPCLAS_TRAIN_N_000376	0	4	HPCLAS_TRAIN_P_000993	-1.5507196187973022	0.2512250558726975
HPCLAS_TRAIN_N_000377	0	0	HPCLAS_TRAIN_N_000377	-0.8042555451393127	-1.6801839411138269
HPCLAS_TRAIN_N_000378	0	3	HPCLAS_TRAIN_N_000378	-3.397132396697998	-3.2715534855914665
HPCLAS_TRAIN_N_000379	0	3	HPCLAS_TRAIN_N_000379	-2.784482479095459	-2.3228655338237902
HPCLAS_TRAIN_N_000380	0	3	HPCLAS_TRAIN_N_000380	0.8251384496688843	-0.7842691950648321
HPCLAS_TRAIN_N_000381	0	0	HPCLAS_TRAIN_N_000381	-0.2044307738542556	-1.324190702423499
HPCLAS_TRAIN_N_000382	0	2	HPCLAS_TRAIN_N_000382	-3.298245429992676	-3.4462086888933765
HPCLAS_TRAIN_N_000384	0	0	HPCLAS_TRAIN_N_000384	1.7629694938659668	0.0113440776460677
HPCLAS_TRAIN_N_000386	0	4	HPCLAS_TRAIN_N_000386	-1.4579960107803345	-0.89189619374927
HPCLAS_TRAIN_N_000388	0	4	HPCLAS_TRAIN_N_000388	-3.594362258911133	-2.267930215725152
HPCLAS_TRAIN_N_000389	0	4	HPCLAS_TRAIN_N_000389	1.3069727420806885	0.3625853423668131
HPCLAS_TRAIN_N_000390	0	1	HPCLAS_TRAIN_N_000390	0.5569764375686646	0.1853266217338462
HPCLAS_TRAIN_N_000391	0	0	HPCLAS_TRAIN_N_000391	-1.074774146080017	-0.4497925994317741
HPCLAS_TRAIN_N_000392	0	1	HPCLAS_TRAIN_N_000392	-2.780630350112915	-2.167683139342624
HPCLAS_TRAIN_N_000393	0	1	HPCLAS_TRAIN_N_000393	-2.0050041675567627	0.5138144130783215
HPCLAS_TRAIN_N_000394	0	3	HPCLAS_TRAIN_N_000394	-2.6245784759521484	-2.9837098216250038
HPCLAS_TRAIN_N_000395	0	0	HPCLAS_TRAIN_N_000395	2.4848880767822266	2.706330304390435
HPCLAS_TRAIN_N_000396	0	2	HPCLAS_TRAIN_N_000396	-0.9114160537719728	-0.8442683161072504
HPCLAS_TRAIN_N_000397	0	2	HPCLAS_TRAIN_N_000397	-2.4312024116516118	-3.090775260381088
HPCLAS_TRAIN_N_000399	0	4	HPCLAS_TRAIN_N_000399	-2.9045236110687256	-2.1427965695479902
HPCLAS_TRAIN_N_000400	0	0	HPCLAS_TRAIN_N_000400	-1.7352365255355835	-0.4166279364766337
HPCLAS_TRAIN_N_000401	0	0	HPCLAS_TRAIN_N_000401	-1.53943133354187	-1.4252356355937787
HPCLAS_TRAIN_N_000402	0	1	HPCLAS_TRAIN_N_000402	-1.2887849807739258	-2.2738299246684908
HPCLAS_TRAIN_N_000403	0	1	HPCLAS_TRAIN_N_000403	0.6147490739822388	0.5379245225302369
HPCLAS_TRAIN_N_000404	0	1	HPCLAS_TRAIN_N_000404	-2.2375776767730717	-2.928169277618201
HPCLAS_TRAIN_N_000405	0	1	HPCLAS_TRAIN_N_000405	-0.7853903770446777	-0.171906329542791
HPCLAS_TRAIN_N_000406	0	2	HPCLAS_TRAIN_N_000406	-2.261889934539795	-1.4378247049235744
HPCLAS_TRAIN_N_000407	0	0	HPCLAS_TRAIN_N_000407	-2.26086950302124	-2.0498003751574685
HPCLAS_TRAIN_N_000408	0	0	HPCLAS_TRAIN_N_000408	-3.4640560150146484	-3.337061962042346
HPCLAS_TRAIN_N_000409	0	2	HPCLAS_TRAIN_N_000409	0.648463249206543	1.2893800586560833
HPCLAS_TRAIN_N_000410	0	4	HPCLAS_TRAIN_N_000410	-3.430860042572021	-1.359886467870285
HPCLAS_TRAIN_N_000411	0	4	HPCLAS_TRAIN_N_000411	-2.9225361347198486	-2.0650234127446847
HPCLAS_TRAIN_N_000412	0	2	HPCLAS_TRAIN_N_000412	-1.8007603883743286	-0.1924236119969172
HPCLAS_TRAIN_N_000414	0	4	HPCLAS_TRAIN_N_000414	-0.3180762827396393	-0.5497716712592287
HPCLAS_TRAIN_N_000415	0	0	HPCLAS_TRAIN_N_000415	-3.5852274894714355	-1.9358334787660123
HPCLAS_TRAIN_N_000416	0	0	HPCLAS_TRAIN_N_000416	0.5862210392951965	0.4669503582659595
HPCLAS_TRAIN_N_000417	0	0	HPCLAS_TRAIN_P_001196	-1.4778424501419067	-0.6399266364518262
HPCLAS_TRAIN_N_000418	0	3	HPCLAS_TRAIN_N_000418	-2.8646693229675293	-1.844461578029057
HPCLAS_TRAIN_N_000420	0	2	HPCLAS_TRAIN_N_000420	-2.29252028465271	-1.3500113734208776
HPCLAS_TRAIN_N_000421	0	1	HPCLAS_TRAIN_N_000421	-2.965096473693848	-3.580986508524018
HPCLAS_TRAIN_N_000422	0	4	HPCLAS_TRAIN_N_000422	-2.5424182415008545	-2.072001975926921
HPCLAS_TRAIN_N_000423	0	4	HPCLAS_TRAIN_N_000423	-2.24481201171875	-1.3191272539206458
HPCLAS_TRAIN_N_000425	0	3	HPCLAS_TRAIN_N_000425	-1.7437971830368042	-2.660546621640451
HPCLAS_TRAIN_N_000426	0	3	HPCLAS_TRAIN_N_000426	-2.0355589389801025	-2.931786049251014
HPCLAS_TRAIN_N_000428	0	2	HPCLAS_TRAIN_N_000428	-2.023102283477783	-2.429669100440044
HPCLAS_TRAIN_N_000430	0	0	HPCLAS_TRAIN_N_000430	-2.8312554359436035	-2.8211845433359617
HPCLAS_TRAIN_N_000431	0	2	HPCLAS_TRAIN_N_000431	-2.8132474422454834	-3.078931273741864
HPCLAS_TRAIN_N_000432	0	2	HPCLAS_TRAIN_P_003339	-1.987542986869812	-1.034642562240441
HPCLAS_TRAIN_N_000433	0	0	HPCLAS_TRAIN_N_000433	-3.751397132873535	-3.107713112261043
HPCLAS_TRAIN_N_000434	0	0	HPCLAS_TRAIN_P_004166	-0.719992995262146	-1.057327900625508
HPCLAS_TRAIN_N_000435	0	1	HPCLAS_TRAIN_N_000435	-2.453342199325561	-3.6909418604127606
HPCLAS_TRAIN_N_000436	0	2	HPCLAS_TRAIN_N_000436	-2.6217987537384038	-4.174035540290952
HPCLAS_TRAIN_N_000437	0	2	HPCLAS_TRAIN_N_000437	-2.33886194229126	-1.092595701703716
HPCLAS_TRAIN_N_000438	0	3	HPCLAS_TRAIN_N_000438	-0.5977119207382202	-0.0021786698376029
HPCLAS_TRAIN_N_000439	0	3	HPCLAS_TRAIN_N_000439	-1.430819749832153	-2.1640198258281416
HPCLAS_TRAIN_N_000440	0	2	HPCLAS_TRAIN_N_000440	-0.3761444985866546	-0.4957074489191936
HPCLAS_TRAIN_N_000441	0	1	HPCLAS_TRAIN_N_000441	-2.459674119949341	-2.916177291673688
HPCLAS_TRAIN_N_000443	0	3	HPCLAS_TRAIN_N_000443	-2.685304641723633	-1.9525977873130784
HPCLAS_TRAIN_N_000444	0	3	HPCLAS_TRAIN_N_000444	-2.5233304500579834	-2.9225416475314105
HPCLAS_TRAIN_N_000445	0	1	HPCLAS_TRAIN_N_000445	-1.966434955596924	-2.0894768781684507
HPCLAS_TRAIN_N_000446	0	3	HPCLAS_TRAIN_N_000446	-0.358196347951889	-0.5541034713134615
HPCLAS_TRAIN_N_000447	0	3	HPCLAS_TRAIN_N_000447	-2.32589054107666	-0.7319816450427636
HPCLAS_TRAIN_N_000448	0	1	HPCLAS_TRAIN_N_000448	-2.042088508605957	-2.144028759037796
HPCLAS_TRAIN_N_000449	0	4	HPCLAS_TRAIN_N_000449	-2.9277405738830566	-1.7566308580876664
HPCLAS_TRAIN_N_000450	0	1	HPCLAS_TRAIN_N_000450	-1.8049521446228027	-1.1831967860084585
HPCLAS_TRAIN_N_000451	0	4	HPCLAS_TRAIN_N_000451	-0.2774348855018616	-0.3361040751308329
HPCLAS_TRAIN_N_000452	0	4	HPCLAS_TRAIN_N_000452	-3.5123186111450195	-2.147044849222066
HPCLAS_TRAIN_N_000453	0	1	HPCLAS_TRAIN_N_000453	-1.810380220413208	-1.5178854605004977
HPCLAS_TRAIN_N_000454	0	0	HPCLAS_TRAIN_N_000454	-3.2487940788269043	-3.375697126723764
HPCLAS_TRAIN_N_000455	0	1	HPCLAS_TRAIN_N_000455	-2.255042791366577	-1.712397004447967
HPCLAS_TRAIN_N_000456	0	2	HPCLAS_TRAIN_N_000456	-1.5748907327651978	-1.005176362375963
HPCLAS_TRAIN_N_000457	0	3	HPCLAS_TRAIN_N_000457	-1.251872181892395	0.367162024902929
HPCLAS_TRAIN_N_000458	0	1	HPCLAS_TRAIN_N_000458	-0.5732810497283936	0.6800807878293773
HPCLAS_TRAIN_N_000459	0	3	HPCLAS_TRAIN_N_000459	-2.62739896774292	-2.746869949773742
HPCLAS_TRAIN_N_000460	0	2	HPCLAS_TRAIN_N_000460	-2.248546600341797	-2.2144303261972627
HPCLAS_TRAIN_N_000461	0	0	HPCLAS_TRAIN_N_000461	-2.5481317043304443	-2.493659503369609
HPCLAS_TRAIN_N_000463	0	3	HPCLAS_TRAIN_N_000463	-2.6181628704071045	-3.562564901203582
HPCLAS_TRAIN_N_000464	0	1	HPCLAS_TRAIN_N_000464	-0.7971494197845459	-0.6976892794808407
HPCLAS_TRAIN_N_000465	0	0	HPCLAS_TRAIN_N_000465	-1.5179493427276611	-1.597138071576007
HPCLAS_TRAIN_N_000466	0	4	HPCLAS_TRAIN_N_000466	-3.848742246627808	-2.1651678444880145
HPCLAS_TRAIN_N_000467	0	2	HPCLAS_TRAIN_N_000467	-2.327169895172119	-2.7471013240650177
HPCLAS_TRAIN_N_000469	0	1	HPCLAS_TRAIN_N_000469	-2.034909009933472	-1.912165786479192
HPCLAS_TRAIN_N_000470	0	4	HPCLAS_TRAIN_N_000470	-2.524960994720459	-1.7408764252713151
HPCLAS_TRAIN_N_000471	0	1	HPCLAS_TRAIN_N_004080	-2.2578675746917725	-1.2591574204032874
HPCLAS_TRAIN_N_000473	0	1	HPCLAS_TRAIN_N_000473	-3.2335050106048584	-2.591459932656386
HPCLAS_TRAIN_N_000474	0	2	HPCLAS_TRAIN_N_000474	-2.1499831676483154	-2.244634139058549
HPCLAS_TRAIN_N_000475	0	3	HPCLAS_TRAIN_N_000475	-2.657477855682373	-3.1392612791410386
HPCLAS_TRAIN_N_000476	0	1	HPCLAS_TRAIN_N_000476	-2.684882879257202	-1.4824183255730834
HPCLAS_TRAIN_N_000477	0	3	HPCLAS_TRAIN_N_000477	-1.8706028461456297	-2.4480421374649235
HPCLAS_TRAIN_N_000478	0	4	HPCLAS_TRAIN_N_000478	-3.610034942626953	-2.6190963543251544
HPCLAS_TRAIN_N_000479	0	0	HPCLAS_TRAIN_N_000479	0.4917441010475158	0.2013633856590028
HPCLAS_TRAIN_N_000480	0	2	HPCLAS_TRAIN_N_000480	-2.6121606826782227	-2.3426919092976792
HPCLAS_TRAIN_N_000481	0	3	HPCLAS_TRAIN_N_000481	-1.2482367753982544	-1.029142814761329
HPCLAS_TRAIN_N_000482	0	2	HPCLAS_TRAIN_N_000482	-2.694457530975342	-3.4075980159103594
HPCLAS_TRAIN_N_000483	0	4	HPCLAS_TRAIN_N_000483	-2.278000593185425	-1.0349701229783523
HPCLAS_TRAIN_N_000484	0	0	HPCLAS_TRAIN_N_000484	-2.545353651046753	-2.238670907315202
HPCLAS_TRAIN_N_000485	0	4	HPCLAS_TRAIN_N_000485	-1.308197855949402	-0.48314211081603
HPCLAS_TRAIN_N_000486	0	0	HPCLAS_TRAIN_N_000486	-2.8815407752990723	-2.7584495756706016
HPCLAS_TRAIN_N_000487	0	1	HPCLAS_TRAIN_N_000487	-1.719562292098999	-0.5480635993779396
HPCLAS_TRAIN_N_000488	0	4	HPCLAS_TRAIN_N_000488	-2.51832914352417	-1.598864357103553
HPCLAS_TRAIN_N_000489	0	2	HPCLAS_TRAIN_N_000489	-2.8024768829345703	-2.7876257754803926
HPCLAS_TRAIN_N_000490	0	1	HPCLAS_TRAIN_N_000490	-1.12410569190979	-1.8711459071634151
HPCLAS_TRAIN_N_000492	0	3	HPCLAS_TRAIN_N_000492	-1.670680046081543	-1.5852105827656122
HPCLAS_TRAIN_N_000493	0	2	HPCLAS_TRAIN_N_000493	-0.4567375481128692	-0.2707672180955411
HPCLAS_TRAIN_N_000494	0	3	HPCLAS_TRAIN_N_000494	-2.8085713386535645	-1.5738933128125046
HPCLAS_TRAIN_N_000495	0	3	HPCLAS_TRAIN_N_000495	-2.2902402877807617	-2.736236033926493
HPCLAS_TRAIN_N_000496	0	1	HPCLAS_TRAIN_N_000496	-1.4787683486938477	-2.337812925123632
HPCLAS_TRAIN_N_000497	0	1	HPCLAS_TRAIN_N_000497	-0.9024592638015748	-1.9113592229366407
HPCLAS_TRAIN_N_000498	0	0	HPCLAS_TRAIN_N_000498	-1.0336426496505735	0.7786688725894415
HPCLAS_TRAIN_N_000499	0	4	HPCLAS_TRAIN_N_000499	-2.44366717338562	-1.7847785264409897
HPCLAS_TRAIN_N_000500	0	3	HPCLAS_TRAIN_N_000500	-2.568293571472168	-2.809922754425968
HPCLAS_TRAIN_N_000501	0	3	HPCLAS_TRAIN_N_000501	-3.022348403930664	-3.9422812133711007
HPCLAS_TRAIN_N_000503	0	2	HPCLAS_TRAIN_N_000503	-2.491257667541504	-3.397632071638077
HPCLAS_TRAIN_N_000504	0	4	HPCLAS_TRAIN_N_000504	-2.500369071960449	-1.6258582036157634
HPCLAS_TRAIN_N_000505	0	3	HPCLAS_TRAIN_N_000505	-3.043351411819458	-2.912916289626575
HPCLAS_TRAIN_N_000507	0	1	HPCLAS_TRAIN_N_000507	-3.431978940963745	-3.5832712421911723
HPCLAS_TRAIN_N_000508	0	2	HPCLAS_TRAIN_N_000508	-1.88839590549469	-2.0276836801845284
HPCLAS_TRAIN_N_000509	0	3	HPCLAS_TRAIN_N_000509	-0.4744177758693695	-0.1219202281296127
HPCLAS_TRAIN_N_000510	0	3	HPCLAS_TRAIN_N_000510	-1.6999658346176147	-1.327700345211677
HPCLAS_TRAIN_N_000511	0	3	HPCLAS_TRAIN_N_000511	-2.839634418487549	-2.440817434257841
HPCLAS_TRAIN_N_000512	0	3	HPCLAS_TRAIN_N_000512	-3.144012928009033	-2.397107124774192
HPCLAS_TRAIN_N_000513	0	1	HPCLAS_TRAIN_N_000513	-1.882534503936768	-1.558167310330148
HPCLAS_TRAIN_N_000514	0	1	HPCLAS_TRAIN_N_000514	-1.9723713397979736	-0.645225248586583
HPCLAS_TRAIN_N_000515	0	2	HPCLAS_TRAIN_N_000515	-1.8547283411026	-2.523021779749853
HPCLAS_TRAIN_N_000516	0	2	HPCLAS_TRAIN_P_007046	-0.8416643142700195	0.6097257070773916
HPCLAS_TRAIN_N_000517	0	0	HPCLAS_TRAIN_N_000517	-1.509520173072815	-0.8292372938142386
HPCLAS_TRAIN_N_000518	0	1	HPCLAS_TRAIN_N_000518	-2.101485013961792	-1.8650450069422788
HPCLAS_TRAIN_N_000519	0	4	HPCLAS_TRAIN_N_000519	-3.0078182220458984	-1.9505428307455792
HPCLAS_TRAIN_N_000521	0	4	HPCLAS_TRAIN_N_000521	-2.7242531776428223	-0.7545152123360781
HPCLAS_TRAIN_N_000522	0	2	HPCLAS_TRAIN_N_000522	-1.204593539237976	-0.6167978048666691
HPCLAS_TRAIN_N_000523	0	2	HPCLAS_TRAIN_N_000523	-2.8839666843414307	-2.9179911080686294
HPCLAS_TRAIN_N_000524	0	3	HPCLAS_TRAIN_N_000524	-2.689436912536621	-3.002377492758447
HPCLAS_TRAIN_N_000525	0	2	HPCLAS_TRAIN_N_000525	-2.1185097694396973	-3.1857670958694806
HPCLAS_TRAIN_N_000526	0	0	HPCLAS_TRAIN_N_000526	-1.4534982442855835	-0.8868474460587508
HPCLAS_TRAIN_N_000528	0	4	HPCLAS_TRAIN_N_000528	-3.62660813331604	-1.9703729165410384
HPCLAS_TRAIN_N_000530	0	2	HPCLAS_TRAIN_N_000530	-2.915201187133789	-3.2767907008609813
HPCLAS_TRAIN_N_000531	0	0	HPCLAS_TRAIN_N_000531	-1.9768434762954712	-1.4894489207577248
HPCLAS_TRAIN_N_000532	0	3	HPCLAS_TRAIN_P_006028	-2.9508213996887207	-3.6592748628409457
HPCLAS_TRAIN_N_000535	0	2	HPCLAS_TRAIN_N_000535	0.3772048950195312	0.3054940922066368
HPCLAS_TRAIN_N_000536	0	1	HPCLAS_TRAIN_N_000536	-1.9260731935501096	-2.595981817995248
HPCLAS_TRAIN_N_000537	0	0	HPCLAS_TRAIN_N_000537	-3.2948966026306152	-3.107504944737067
HPCLAS_TRAIN_N_000538	0	1	HPCLAS_TRAIN_N_000538	-2.261723756790161	-3.158287105838065
HPCLAS_TRAIN_N_000539	0	0	HPCLAS_TRAIN_N_000539	-2.939824104309082	-2.428179555963534
HPCLAS_TRAIN_N_000540	0	1	HPCLAS_TRAIN_N_000540	-2.4330923557281494	-2.7629899799515782
HPCLAS_TRAIN_N_000541	0	1	HPCLAS_TRAIN_N_000541	-1.3178644180297852	-2.8604074818738936
HPCLAS_TRAIN_N_000542	0	2	HPCLAS_TRAIN_N_000542	-2.619558811187744	-3.056720674653401
HPCLAS_TRAIN_N_000544	0	1	HPCLAS_TRAIN_N_000544	2.642140865325928	0.9102902077505088
HPCLAS_TRAIN_N_000545	0	1	HPCLAS_TRAIN_N_000545	-1.6819517612457275	-1.412281599101486
HPCLAS_TRAIN_N_000546	0	3	HPCLAS_TRAIN_N_000546	-2.0257568359375	-2.5212521952937994
HPCLAS_TRAIN_N_000547	0	4	HPCLAS_TRAIN_N_000547	1.3328131437301636	0.2825979831853977
HPCLAS_TRAIN_N_000548	0	0	HPCLAS_TRAIN_N_000548	-2.000896453857422	-1.639939637690517
HPCLAS_TRAIN_N_000549	0	0	HPCLAS_TRAIN_N_000549	-3.170530319213867	-2.62871508902128
HPCLAS_TRAIN_N_000550	0	0	HPCLAS_TRAIN_P_000348	-2.324941635131836	-0.8147553327274746
HPCLAS_TRAIN_N_000551	0	0	HPCLAS_TRAIN_N_000551	-2.2912437915802	-2.600855799968033
HPCLAS_TRAIN_N_000552	0	2	HPCLAS_TRAIN_N_000552	-1.9148451089859009	-2.3544996009431
HPCLAS_TRAIN_N_000553	0	3	HPCLAS_TRAIN_N_000553	-1.1863759756088257	-2.121104943908529
HPCLAS_TRAIN_N_000554	0	4	HPCLAS_TRAIN_N_000554	-3.2304790019989014	-2.044814123428992
HPCLAS_TRAIN_N_000555	0	2	HPCLAS_TRAIN_N_000555	-3.296738624572754	-3.539269068033959
HPCLAS_TRAIN_N_000556	0	4	HPCLAS_TRAIN_N_000556	0.0902188792824745	0.2207828453801975
HPCLAS_TRAIN_N_000558	0	2	HPCLAS_TRAIN_N_000558	-2.6814985275268555	-2.86718873125722
