positive_clean_id	positive_fold	positive_homology_group	negative_clean_id	negative_fold	negative_homology_group	negative_quality_tier	negative_mean_label_support	aac_physchem_scaled_distance	pair_status
HPCLAS_TRAIN_P_000041	2	HPCLAS_TRAIN_P_000041	HPCLAS_TRAIN_N_004832	1	HPCLAS_TRAIN_N_004832	D_hard_sample	0.8327669109005239	3.9154238294295953	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000043	0	HPCLAS_TRAIN_P_000043	HPCLAS_TRAIN_N_004062	3	HPCLAS_TRAIN_N_004062	D_hard_sample	0.7240425111149923	3.2469863249645963	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000043	0	HPCLAS_TRAIN_P_000043	HPCLAS_TRAIN_N_000128	0	HPCLAS_TRAIN_N_000128	D_hard_sample	0.636209708771386	3.367622863465137	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000043	0	HPCLAS_TRAIN_P_000043	HPCLAS_TRAIN_N_002427	2	HPCLAS_TRAIN_N_002427	D_hard_sample	0.47393406664983234	3.651702163040421	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000044	4	HPCLAS_TRAIN_P_000044	HPCLAS_TRAIN_N_002810	1	HPCLAS_TRAIN_N_002810	D_hard_sample	0.5576146775838575	7.163471858441226	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000044	4	HPCLAS_TRAIN_P_000044	HPCLAS_TRAIN_N_004992	0	HPCLAS_TRAIN_N_004992	D_hard_sample	0.6260222824677143	7.489696314186904	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000044	4	HPCLAS_TRAIN_P_000044	HPCLAS_TRAIN_N_003447	3	HPCLAS_TRAIN_N_003447	D_hard_sample	0.2616706174969663	7.616901853327297	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000045	4	HPCLAS_TRAIN_P_000045	HPCLAS_TRAIN_N_005014	0	HPCLAS_TRAIN_N_005014	D_hard_sample	0.26775188236875086	3.434678855151949	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000045	4	HPCLAS_TRAIN_P_000045	HPCLAS_TRAIN_N_000492	3	HPCLAS_TRAIN_N_000492	D_hard_sample	0.6519312111179986	4.054966387885388	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000045	4	HPCLAS_TRAIN_P_000045	HPCLAS_TRAIN_N_001625	1	HPCLAS_TRAIN_N_001625	D_hard_sample	0.23153521288364767	4.182720019241578	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000046	2	HPCLAS_TRAIN_P_000046	HPCLAS_TRAIN_N_002933	3	HPCLAS_TRAIN_N_002933	D_hard_sample	0.24350250061362919	2.6524116253588628	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000046	2	HPCLAS_TRAIN_P_000046	HPCLAS_TRAIN_N_001237	2	HPCLAS_TRAIN_P_001132	B_ambiguous	0.8243419274005319	3.331323621523127	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000046	2	HPCLAS_TRAIN_P_000046	HPCLAS_TRAIN_N_001632	3	HPCLAS_TRAIN_N_001632	D_hard_sample	0.7563786898117587	3.4396908375697755	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000047	3	HPCLAS_TRAIN_N_001921	HPCLAS_TRAIN_N_004947	1	HPCLAS_TRAIN_N_004947	D_hard_sample	0.8281520716284804	2.5062397202609215	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000047	3	HPCLAS_TRAIN_N_001921	HPCLAS_TRAIN_N_002163	3	HPCLAS_TRAIN_P_001316	B_ambiguous	0.5079648775963906	2.5734406390583406	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000047	3	HPCLAS_TRAIN_N_001921	HPCLAS_TRAIN_N_003000	3	HPCLAS_TRAIN_N_003000	B_ambiguous	0.6082773787215837	2.767829876095127	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000048	2	HPCLAS_TRAIN_P_000048	HPCLAS_TRAIN_N_000093	2	HPCLAS_TRAIN_N_000093	B_ambiguous	0.549909573136861	2.5364742662594173	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000048	2	HPCLAS_TRAIN_P_000048	HPCLAS_TRAIN_N_002024	2	HPCLAS_TRAIN_N_002024	D_hard_sample	0.5339481311162916	2.8723097179271107	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000048	2	HPCLAS_TRAIN_P_000048	HPCLAS_TRAIN_N_003938	2	HPCLAS_TRAIN_P_006511	B_ambiguous	0.8979208374801506	2.899443230585521	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000049	4	HPCLAS_TRAIN_P_000049	HPCLAS_TRAIN_N_003631	4	HPCLAS_TRAIN_N_003631	D_hard_sample	0.5392839476911244	3.9795512060930665	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000049	4	HPCLAS_TRAIN_P_000049	HPCLAS_TRAIN_N_004259	0	HPCLAS_TRAIN_N_004259	B_ambiguous	0.012829822492472406	4.194498115435212	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000049	4	HPCLAS_TRAIN_P_000049	HPCLAS_TRAIN_N_001665	2	HPCLAS_TRAIN_N_001665	D_hard_sample	0.6700787926048667	4.376176270937241	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000050	2	HPCLAS_TRAIN_P_000050	HPCLAS_TRAIN_N_002194	4	HPCLAS_TRAIN_N_002194	D_hard_sample	0.21692858182774558	4.143808045380353	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000050	2	HPCLAS_TRAIN_P_000050	HPCLAS_TRAIN_N_001138	3	HPCLAS_TRAIN_N_001138	D_hard_sample	0.6457965726759881	4.316420508729821	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000050	2	HPCLAS_TRAIN_P_000050	HPCLAS_TRAIN_N_004900	0	HPCLAS_TRAIN_N_004900	D_hard_sample	0.7679472008169675	4.3564130090353546	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000051	0	HPCLAS_TRAIN_P_000051	HPCLAS_TRAIN_N_003447	3	HPCLAS_TRAIN_N_003447	D_hard_sample	0.2616706174969663	2.6301509864670884	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000051	0	HPCLAS_TRAIN_P_000051	HPCLAS_TRAIN_N_003481	3	HPCLAS_TRAIN_N_003481	D_hard_sample	0.3245521891608	4.1114117075073295	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000051	0	HPCLAS_TRAIN_P_000051	HPCLAS_TRAIN_N_004416	3	HPCLAS_TRAIN_N_004416	D_hard_sample	0.2945354063227677	4.718463365012813	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000052	2	HPCLAS_TRAIN_P_000052	HPCLAS_TRAIN_N_004259	0	HPCLAS_TRAIN_N_004259	B_ambiguous	0.012829822492472406	4.298467901348242	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000052	2	HPCLAS_TRAIN_P_000052	HPCLAS_TRAIN_N_002060	0	HPCLAS_TRAIN_N_002060	D_hard_sample	0.254159178046559	5.034793681973724	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000052	2	HPCLAS_TRAIN_P_000052	HPCLAS_TRAIN_N_003810	1	HPCLAS_TRAIN_N_003810	B_ambiguous	0.027906369822032467	5.354576216906499	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000053	2	HPCLAS_TRAIN_P_000053	HPCLAS_TRAIN_N_002112	1	HPCLAS_TRAIN_N_002112	D_hard_sample	0.6596990833803352	4.252999859182009	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000053	2	HPCLAS_TRAIN_P_000053	HPCLAS_TRAIN_N_004370	0	HPCLAS_TRAIN_N_004370	D_hard_sample	0.4087112467815868	4.360010560564718	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000053	2	HPCLAS_TRAIN_P_000053	HPCLAS_TRAIN_N_000749	0	HPCLAS_TRAIN_N_000749	D_hard_sample	0.7511922169436894	4.415637064049096	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000054	4	HPCLAS_TRAIN_P_000054	HPCLAS_TRAIN_N_002911	4	HPCLAS_TRAIN_P_004588	B_ambiguous	0.7177961960342459	3.1488068847260853	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000054	4	HPCLAS_TRAIN_P_000054	HPCLAS_TRAIN_N_001566	2	HPCLAS_TRAIN_N_001566	B_ambiguous	0.9079877906929293	3.20415743857564	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000054	4	HPCLAS_TRAIN_P_000054	HPCLAS_TRAIN_N_002491	3	HPCLAS_TRAIN_N_002491	D_hard_sample	0.7899252423829214	3.3318910367293313	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000055	1	HPCLAS_TRAIN_P_000055	HPCLAS_TRAIN_N_005096	1	HPCLAS_TRAIN_N_005096	B_ambiguous	0.3413242519625445	6.330852799532635	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000055	1	HPCLAS_TRAIN_P_000055	HPCLAS_TRAIN_N_000049	0	HPCLAS_TRAIN_P_001569	B_ambiguous	0.31837745741131973	6.336824806631272	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000055	1	HPCLAS_TRAIN_P_000055	HPCLAS_TRAIN_N_002923	4	HPCLAS_TRAIN_N_002923	D_hard_sample	0.6744252565978028	6.829210130737865	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000056	2	HPCLAS_TRAIN_P_000056	HPCLAS_TRAIN_N_004230	4	HPCLAS_TRAIN_N_004230	B_ambiguous	0.7748429131822293	3.0463980740644496	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000056	2	HPCLAS_TRAIN_P_000056	HPCLAS_TRAIN_N_004647	3	HPCLAS_TRAIN_N_004647	B_ambiguous	0.9835914884808427	3.059376517381064	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000056	2	HPCLAS_TRAIN_P_000056	HPCLAS_TRAIN_N_002354	2	HPCLAS_TRAIN_N_002354	D_hard_sample	0.6138840051499412	3.077560387946462	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000057	2	HPCLAS_TRAIN_P_000057	HPCLAS_TRAIN_N_004901	4	HPCLAS_TRAIN_P_006160	B_ambiguous	0.8379966244697686	3.866785453159832	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000057	2	HPCLAS_TRAIN_P_000057	HPCLAS_TRAIN_N_000132	2	HPCLAS_TRAIN_N_000132	D_hard_sample	0.6752135314261132	4.078994206269012	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000057	2	HPCLAS_TRAIN_P_000057	HPCLAS_TRAIN_N_004692	4	HPCLAS_TRAIN_N_004692	D_hard_sample	0.6283848379537703	4.1366376149186275	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000058	4	HPCLAS_TRAIN_P_000058	HPCLAS_TRAIN_N_001263	1	HPCLAS_TRAIN_P_001506	B_ambiguous	0.3751138031534402	2.9210962639362514	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000058	4	HPCLAS_TRAIN_P_000058	HPCLAS_TRAIN_N_002245	4	HPCLAS_TRAIN_P_000101	B_ambiguous	0.23978074170093808	2.9479939012839127	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000058	4	HPCLAS_TRAIN_P_000058	HPCLAS_TRAIN_N_000895	3	HPCLAS_TRAIN_N_000895	D_hard_sample	0.6060077339014894	2.988484912539516	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000059	3	HPCLAS_TRAIN_P_000059	HPCLAS_TRAIN_N_000107	0	HPCLAS_TRAIN_N_000107	D_hard_sample	0.3982650669667718	4.4806629996782	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000059	3	HPCLAS_TRAIN_P_000059	HPCLAS_TRAIN_N_000485	4	HPCLAS_TRAIN_N_000485	B_ambiguous	0.5596681364729977	5.195220130100162	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000059	3	HPCLAS_TRAIN_P_000059	HPCLAS_TRAIN_N_005007	2	HPCLAS_TRAIN_N_005007	B_ambiguous	0.16070603275522424	5.520514209576067	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000060	1	HPCLAS_TRAIN_P_000060	HPCLAS_TRAIN_N_000748	1	HPCLAS_TRAIN_N_000748	D_hard_sample	0.6398655970408772	4.478709117531755	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000060	1	HPCLAS_TRAIN_P_000060	HPCLAS_TRAIN_N_004052	3	HPCLAS_TRAIN_N_004052	D_hard_sample	0.6802030752862159	4.632238393270178	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000060	1	HPCLAS_TRAIN_P_000060	HPCLAS_TRAIN_N_001820	3	HPCLAS_TRAIN_N_001820	B_ambiguous	0.07300788230754533	5.086545112868184	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000061	3	HPCLAS_TRAIN_P_000061	HPCLAS_TRAIN_N_004692	4	HPCLAS_TRAIN_N_004692	D_hard_sample	0.6283848379537703	3.515994257294957	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000061	3	HPCLAS_TRAIN_P_000061	HPCLAS_TRAIN_N_004073	0	HPCLAS_TRAIN_N_004073	D_hard_sample	0.2986725031308186	3.560521156854151	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000061	3	HPCLAS_TRAIN_P_000061	HPCLAS_TRAIN_N_002121	2	HPCLAS_TRAIN_N_002121	B_ambiguous	0.2864941349212553	3.5773322711446514	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000062	0	HPCLAS_TRAIN_P_000062	HPCLAS_TRAIN_N_001371	1	HPCLAS_TRAIN_N_001371	D_hard_sample	0.3282851256399927	2.9211708783848933	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000062	0	HPCLAS_TRAIN_P_000062	HPCLAS_TRAIN_N_000848	0	HPCLAS_TRAIN_N_000848	D_hard_sample	0.6140684709902451	3.2025871346088843	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000062	0	HPCLAS_TRAIN_P_000062	HPCLAS_TRAIN_N_003724	4	HPCLAS_TRAIN_N_003724	D_hard_sample	0.7610080185885759	3.216642241347961	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000064	3	HPCLAS_TRAIN_P_000064	HPCLAS_TRAIN_N_003737	0	HPCLAS_TRAIN_N_003737	D_hard_sample	0.4442266607007547	2.617281650303051	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000064	3	HPCLAS_TRAIN_P_000064	HPCLAS_TRAIN_N_002354	2	HPCLAS_TRAIN_N_002354	D_hard_sample	0.6138840051499412	2.6207736720790313	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000064	3	HPCLAS_TRAIN_P_000064	HPCLAS_TRAIN_N_002717	0	HPCLAS_TRAIN_N_002717	D_hard_sample	0.6116495080244128	2.666755693532967	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000066	1	HPCLAS_TRAIN_P_000066	HPCLAS_TRAIN_N_004097	0	HPCLAS_TRAIN_N_004097	D_hard_sample	0.5238588257817555	4.79779805186197	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000066	1	HPCLAS_TRAIN_P_000066	HPCLAS_TRAIN_N_000095	2	HPCLAS_TRAIN_N_000095	D_hard_sample	0.6009863011480617	5.025072816080097	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000066	1	HPCLAS_TRAIN_P_000066	HPCLAS_TRAIN_N_004897	0	HPCLAS_TRAIN_N_004897	D_hard_sample	0.6809058886313574	5.041113012339988	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000068	0	HPCLAS_TRAIN_P_000068	HPCLAS_TRAIN_N_000107	0	HPCLAS_TRAIN_N_000107	D_hard_sample	0.3982650669667718	4.993659569859795	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000068	0	HPCLAS_TRAIN_P_000068	HPCLAS_TRAIN_N_004641	4	HPCLAS_TRAIN_N_004641	D_hard_sample	0.5524632439829541	5.123869035130228	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000068	0	HPCLAS_TRAIN_P_000068	HPCLAS_TRAIN_N_002191	1	HPCLAS_TRAIN_N_002191	B_ambiguous	0.1558979593295546	5.156783538601002	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000069	4	HPCLAS_TRAIN_P_000069	HPCLAS_TRAIN_N_000405	1	HPCLAS_TRAIN_N_000405	D_hard_sample	0.5838680717272122	2.931986961426279	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000069	4	HPCLAS_TRAIN_P_000069	HPCLAS_TRAIN_N_003036	2	HPCLAS_TRAIN_P_004248	B_ambiguous	0.9227856168799279	2.939752104304296	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000069	4	HPCLAS_TRAIN_P_000069	HPCLAS_TRAIN_N_003365	4	HPCLAS_TRAIN_N_003365	D_hard_sample	0.7231942599349651	3.0023482317859913	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000071	4	HPCLAS_TRAIN_P_000071	HPCLAS_TRAIN_N_000329	3	HPCLAS_TRAIN_N_000329	D_hard_sample	0.24178553730168187	5.330412619746093	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000071	4	HPCLAS_TRAIN_P_000071	HPCLAS_TRAIN_N_004443	0	HPCLAS_TRAIN_N_004443	D_hard_sample	0.3958956688088229	5.5425230590736225	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000071	4	HPCLAS_TRAIN_P_000071	HPCLAS_TRAIN_N_002060	0	HPCLAS_TRAIN_N_002060	D_hard_sample	0.254159178046559	5.581458973380776	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000075	3	HPCLAS_TRAIN_P_000075	HPCLAS_TRAIN_N_004586	4	HPCLAS_TRAIN_N_004586	D_hard_sample	0.5821674704362209	3.6612275343482676	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000075	3	HPCLAS_TRAIN_P_000075	HPCLAS_TRAIN_N_003274	1	HPCLAS_TRAIN_P_003947	B_ambiguous	0.5991421752029892	3.7658026022674083	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000075	3	HPCLAS_TRAIN_P_000075	HPCLAS_TRAIN_N_002104	4	HPCLAS_TRAIN_N_002104	D_hard_sample	0.3802010158065814	3.8470145752252574	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000076	3	HPCLAS_TRAIN_P_000076	HPCLAS_TRAIN_N_001489	0	HPCLAS_TRAIN_N_001489	D_hard_sample	0.2891214234432799	5.210144054679574	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000076	3	HPCLAS_TRAIN_P_000076	HPCLAS_TRAIN_N_003515	1	HPCLAS_TRAIN_N_003515	D_hard_sample	0.6505399723520671	5.2974103832125286	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000076	3	HPCLAS_TRAIN_P_000076	HPCLAS_TRAIN_N_004022	4	HPCLAS_TRAIN_N_004022	D_hard_sample	0.49540285903846826	5.480868942401992	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000077	1	HPCLAS_TRAIN_P_000077	HPCLAS_TRAIN_N_004476	1	HPCLAS_TRAIN_N_004476	D_hard_sample	0.36401770824062796	4.294889305438898	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000077	1	HPCLAS_TRAIN_P_000077	HPCLAS_TRAIN_N_004739	1	HPCLAS_TRAIN_N_004739	D_hard_sample	0.7448520892685139	4.350225931447546	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000077	1	HPCLAS_TRAIN_P_000077	HPCLAS_TRAIN_N_002752	3	HPCLAS_TRAIN_N_002752	D_hard_sample	0.590722268158918	4.576253723502574	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000078	1	HPCLAS_TRAIN_P_000078	HPCLAS_TRAIN_N_002733	4	HPCLAS_TRAIN_N_002733	D_hard_sample	0.5485437676408945	4.25779889924061	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000078	1	HPCLAS_TRAIN_P_000078	HPCLAS_TRAIN_N_004283	4	HPCLAS_TRAIN_N_004283	D_hard_sample	0.6924387444434402	4.34417037951052	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000078	1	HPCLAS_TRAIN_P_000078	HPCLAS_TRAIN_N_002407	4	HPCLAS_TRAIN_N_002407	D_hard_sample	0.428390378171377	4.354641969442086	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000079	2	HPCLAS_TRAIN_P_000079	HPCLAS_TRAIN_N_001625	1	HPCLAS_TRAIN_N_001625	D_hard_sample	0.23153521288364767	5.123592941592389	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000079	2	HPCLAS_TRAIN_P_000079	HPCLAS_TRAIN_N_005014	0	HPCLAS_TRAIN_N_005014	D_hard_sample	0.26775188236875086	5.269954451731903	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000079	2	HPCLAS_TRAIN_P_000079	HPCLAS_TRAIN_N_001238	0	HPCLAS_TRAIN_N_001238	D_hard_sample	0.20376847974425405	5.455500981357136	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000080	4	HPCLAS_TRAIN_P_000080	HPCLAS_TRAIN_N_005092	0	HPCLAS_TRAIN_N_005092	D_hard_sample	0.09282172888834306	7.171878705026979	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000080	4	HPCLAS_TRAIN_P_000080	HPCLAS_TRAIN_N_001418	4	HPCLAS_TRAIN_N_001418	D_hard_sample	0.6122436877430601	7.500995901474185	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000080	4	HPCLAS_TRAIN_P_000080	HPCLAS_TRAIN_N_001834	3	HPCLAS_TRAIN_N_001834	D_hard_sample	0.38650621587821155	8.513244686751099	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000081	0	HPCLAS_TRAIN_P_000081	HPCLAS_TRAIN_N_001206	4	HPCLAS_TRAIN_P_006483	B_ambiguous	0.3027968408994328	3.540001971967211	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000081	0	HPCLAS_TRAIN_P_000081	HPCLAS_TRAIN_N_002985	0	HPCLAS_TRAIN_P_000260	B_ambiguous	0.35324928146585277	3.622440134558236	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000081	0	HPCLAS_TRAIN_P_000081	HPCLAS_TRAIN_N_003631	4	HPCLAS_TRAIN_N_003631	D_hard_sample	0.5392839476911244	3.731315597233694	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000082	1	HPCLAS_TRAIN_P_000082	HPCLAS_TRAIN_N_004825	4	HPCLAS_TRAIN_N_004825	D_hard_sample	0.10805364326466416	2.846527509903772	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000082	1	HPCLAS_TRAIN_P_000082	HPCLAS_TRAIN_N_000034	1	HPCLAS_TRAIN_N_000034	D_hard_sample	0.6232261214013022	2.9003465833077593	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000082	1	HPCLAS_TRAIN_P_000082	HPCLAS_TRAIN_N_003768	1	HPCLAS_TRAIN_N_003768	D_hard_sample	0.7797356361287067	3.174443858738107	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000083	2	HPCLAS_TRAIN_P_000083	HPCLAS_TRAIN_N_004259	0	HPCLAS_TRAIN_N_004259	B_ambiguous	0.012829822492472406	5.086014742265402	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000083	2	HPCLAS_TRAIN_P_000083	HPCLAS_TRAIN_N_004641	4	HPCLAS_TRAIN_N_004641	D_hard_sample	0.5524632439829541	5.263179488194051	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000083	2	HPCLAS_TRAIN_P_000083	HPCLAS_TRAIN_N_004840	2	HPCLAS_TRAIN_N_004840	D_hard_sample	0.7617278333510956	5.367472383454552	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000084	4	HPCLAS_TRAIN_P_000084	HPCLAS_TRAIN_N_002956	3	HPCLAS_TRAIN_N_002956	D_hard_sample	0.29383446017169673	4.252040505885356	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000084	4	HPCLAS_TRAIN_P_000084	HPCLAS_TRAIN_N_004581	4	HPCLAS_TRAIN_N_004581	D_hard_sample	0.5610955958404694	4.691062789644744	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000084	4	HPCLAS_TRAIN_P_000084	HPCLAS_TRAIN_N_002104	4	HPCLAS_TRAIN_N_002104	D_hard_sample	0.3802010158065814	4.759219543773618	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000087	3	HPCLAS_TRAIN_P_000087	HPCLAS_TRAIN_N_004897	0	HPCLAS_TRAIN_N_004897	D_hard_sample	0.6809058886313574	3.0802419252919626	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000087	3	HPCLAS_TRAIN_P_000087	HPCLAS_TRAIN_N_000095	2	HPCLAS_TRAIN_N_000095	D_hard_sample	0.6009863011480617	3.452959572416873	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000087	3	HPCLAS_TRAIN_P_000087	HPCLAS_TRAIN_N_002376	0	HPCLAS_TRAIN_P_003810	B_ambiguous	0.7386076874279192	3.5164058618236034	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000088	4	HPCLAS_TRAIN_P_000088	HPCLAS_TRAIN_N_001157	0	HPCLAS_TRAIN_N_001157	D_hard_sample	0.44658915935503884	3.9577786867879707	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000088	4	HPCLAS_TRAIN_P_000088	HPCLAS_TRAIN_N_005017	3	HPCLAS_TRAIN_N_005017	D_hard_sample	0.845637618183411	4.544285268831085	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000088	4	HPCLAS_TRAIN_P_000088	HPCLAS_TRAIN_N_001150	3	HPCLAS_TRAIN_N_001150	D_hard_sample	0.2782989564090918	4.644751323253126	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000089	1	HPCLAS_TRAIN_P_000089	HPCLAS_TRAIN_N_004753	1	HPCLAS_TRAIN_N_004753	D_hard_sample	0.48129295307055786	5.041344420419463	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000089	1	HPCLAS_TRAIN_P_000089	HPCLAS_TRAIN_N_004993	0	HPCLAS_TRAIN_N_004993	D_hard_sample	0.4661388329243974	5.3544066666150725	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000089	1	HPCLAS_TRAIN_P_000089	HPCLAS_TRAIN_N_000599	4	HPCLAS_TRAIN_N_000599	D_hard_sample	0.6588759989648684	5.45476063103048	CANDIDATE_NOT_YET_USED
HPCLAS_TRAIN_P_000090	3	HPCLAS_TRAIN_P_000090	HPCLAS_TRAIN_N_001471	2	HPCLAS_TRAIN_N_001471	B_ambiguous	0.06712447368992054	3.348742398799302	CANDIDATE_NOT_YET_USED
