clean_id	sequence_hash	oof_fold	embedding_row	sequence_sha256
HPCLAS_TRAIN_N_000156	f7b02255a76fbd3ff60e4b8d48aeb8231a6c39e07be0ae6d95059ea77870ebba	1	7551	f7b02255a76fbd3ff60e4b8d48aeb8231a6c39e07be0ae6d95059ea77870ebba
HPCLAS_TRAIN_N_000157	3f529a2ac12b1018d4c765c3bdb318156956e84771664cb677e71ea9c84e4d5b	3	7552	3f529a2ac12b1018d4c765c3bdb318156956e84771664cb677e71ea9c84e4d5b
HPCLAS_TRAIN_N_000158	0e6820724bd0448ca2d29376b9e2d4b6c3b025b28fd09fd8a32ef73085cc1515	4	7553	0e6820724bd0448ca2d29376b9e2d4b6c3b025b28fd09fd8a32ef73085cc1515
HPCLAS_TRAIN_N_000159	a88298464b7413f4442025f528818ab096975dbcdb2f5b039d3b9f26affa045a	3	7554	a88298464b7413f4442025f528818ab096975dbcdb2f5b039d3b9f26affa045a
HPCLAS_TRAIN_N_000160	01513aab7ac2daefb86142460a9e3c5fac0efe3f1ff3dce7ab5b24eb48b63caf	4	7555	01513aab7ac2daefb86142460a9e3c5fac0efe3f1ff3dce7ab5b24eb48b63caf
HPCLAS_TRAIN_N_000161	b872d233ef58196bf7a8611469e00f35354916ad631b6ecd2570304f063930bb	1	7556	b872d233ef58196bf7a8611469e00f35354916ad631b6ecd2570304f063930bb
HPCLAS_TRAIN_N_000162	2ff46014d09136d658dd92837f09fadb8d78b8bae48c303677f52a0c3df983a0	1	7557	2ff46014d09136d658dd92837f09fadb8d78b8bae48c303677f52a0c3df983a0
HPCLAS_TRAIN_N_000163	d0cf0a059e7510561f4b942c96e5e1388d0a1d02aa2863982a4bd71186c5ee84	3	7558	d0cf0a059e7510561f4b942c96e5e1388d0a1d02aa2863982a4bd71186c5ee84
HPCLAS_TRAIN_N_000164	55249b83eccfe8900358dc94ff22f0b05ddca41da8a009b9df228fdd10deb938	0	7559	55249b83eccfe8900358dc94ff22f0b05ddca41da8a009b9df228fdd10deb938
HPCLAS_TRAIN_N_000165	5c13a862d0f26268b0cbfcdc86670b4c7b61cf94606db3a31abb63c8f5cd9b45	0	7560	5c13a862d0f26268b0cbfcdc86670b4c7b61cf94606db3a31abb63c8f5cd9b45
HPCLAS_TRAIN_N_000166	5ae273f5d660d1fe89fd560d1f7ea910e203daddd8d1e2a959b4548ede62f4f8	0	7561	5ae273f5d660d1fe89fd560d1f7ea910e203daddd8d1e2a959b4548ede62f4f8
HPCLAS_TRAIN_N_000167	3c2f5600e186e2eb38c7b487d9b6283292d37178fa8edd7240ee1c8ee6a89268	1	7562	3c2f5600e186e2eb38c7b487d9b6283292d37178fa8edd7240ee1c8ee6a89268
HPCLAS_TRAIN_N_000168	b588bacd47fdf076c6503464f5eadd4eae5c6b5ea2313aedb01cbf088dff6a85	1	7563	b588bacd47fdf076c6503464f5eadd4eae5c6b5ea2313aedb01cbf088dff6a85
HPCLAS_TRAIN_N_000169	39126da53a564310586d2f995ff30f1fba2af5d161dc13578fac302f0a67755b	1	7564	39126da53a564310586d2f995ff30f1fba2af5d161dc13578fac302f0a67755b
HPCLAS_TRAIN_N_000171	e67ff139e73ae051185dd0bf66d7b602b72637bea0c83e7e825343a7dee2092b	0	7566	e67ff139e73ae051185dd0bf66d7b602b72637bea0c83e7e825343a7dee2092b
HPCLAS_TRAIN_N_000172	2e7b0abbef775419901d26bbcae19d03e83cb2b5057a2241a6de93162b69af46	0	7567	2e7b0abbef775419901d26bbcae19d03e83cb2b5057a2241a6de93162b69af46
HPCLAS_TRAIN_N_000173	df224063031120c7a09eaaed46eec151b35b72d48827aae4e5d7c11408bb11e8	0	7568	df224063031120c7a09eaaed46eec151b35b72d48827aae4e5d7c11408bb11e8
HPCLAS_TRAIN_N_000174	43dc436d3e77f8e10998dcaebd0bc0bfec880caaaf279dd59c143f8c97848fa9	3	7569	43dc436d3e77f8e10998dcaebd0bc0bfec880caaaf279dd59c143f8c97848fa9
HPCLAS_TRAIN_N_000175	a3f18f77eabb2bfa4d9502938af7218bae576d3cdf5e5a5ec001f6fd78a48aaa	0	7570	a3f18f77eabb2bfa4d9502938af7218bae576d3cdf5e5a5ec001f6fd78a48aaa
HPCLAS_TRAIN_N_000176	e6798ccdc88f2182c3fc7b6031fe38ea98fda85018a2f3c08a9836f5dd0f3c81	1	7571	e6798ccdc88f2182c3fc7b6031fe38ea98fda85018a2f3c08a9836f5dd0f3c81
HPCLAS_TRAIN_N_000177	f22fb6635293d510838b27afc18381e79f3ea36e029b7705c56bed5e00761afe	0	7572	f22fb6635293d510838b27afc18381e79f3ea36e029b7705c56bed5e00761afe
HPCLAS_TRAIN_N_000178	d418a0ebf50b52920f7d3b126a869a6a37cb0dbbb06a3745252e318ad67250fa	2	7573	d418a0ebf50b52920f7d3b126a869a6a37cb0dbbb06a3745252e318ad67250fa
HPCLAS_TRAIN_N_000180	e124fb953d1e73bc6623a18e1d27bb32413c358a5e82a4089392e432b47fbf05	4	7574	e124fb953d1e73bc6623a18e1d27bb32413c358a5e82a4089392e432b47fbf05
HPCLAS_TRAIN_N_000182	f9ffd3fbec4e3c7cb458993646bb8a633759f59460f4b70450d04fd5527581e7	2	7576	f9ffd3fbec4e3c7cb458993646bb8a633759f59460f4b70450d04fd5527581e7
HPCLAS_TRAIN_N_000183	c55dd03947827c40bd9c157abba652a5a11cd17a362ee094a8872929c19e2a0c	3	7577	c55dd03947827c40bd9c157abba652a5a11cd17a362ee094a8872929c19e2a0c
HPCLAS_TRAIN_N_000184	dcbf6e60221cda29dde5a9e0aa7282ff79ff2482583f369927b3f7ae2ad60aaa	1	7578	dcbf6e60221cda29dde5a9e0aa7282ff79ff2482583f369927b3f7ae2ad60aaa
HPCLAS_TRAIN_N_000185	bd02405bcc01818521092ffd9f7a2e319c7c1e0cd9c1c6051395556d0c25cf68	4	7579	bd02405bcc01818521092ffd9f7a2e319c7c1e0cd9c1c6051395556d0c25cf68
HPCLAS_TRAIN_N_000186	2c74626e63173856094a4067227929886950c7959adeb547e41f2ea69af2f97e	3	7580	2c74626e63173856094a4067227929886950c7959adeb547e41f2ea69af2f97e
HPCLAS_TRAIN_N_000187	6942c1a3ca14bd829fb3284ec92121e850138a39cf739fd11701a784c3396ea4	1	7581	6942c1a3ca14bd829fb3284ec92121e850138a39cf739fd11701a784c3396ea4
HPCLAS_TRAIN_N_000188	a988b00aa6e9026fcb360b1b0fb7843017239c5ae3c6508f7f1a70340e6934b6	1	7582	a988b00aa6e9026fcb360b1b0fb7843017239c5ae3c6508f7f1a70340e6934b6
HPCLAS_TRAIN_N_000189	678e8cf7875a0e97762fbab389e2fc3a56ce9db3c01d1a7d039b3b04b768b173	3	7583	678e8cf7875a0e97762fbab389e2fc3a56ce9db3c01d1a7d039b3b04b768b173
HPCLAS_TRAIN_N_000190	65bdd7a01e56eef7976cac4e49d1ed907c1568496f39bdc9a08c647a42af0076	2	7584	65bdd7a01e56eef7976cac4e49d1ed907c1568496f39bdc9a08c647a42af0076
HPCLAS_TRAIN_N_000192	d8fecbabf170895120697405bd4904689ef63d96e84135f9c75145d44998d0e3	4	7586	d8fecbabf170895120697405bd4904689ef63d96e84135f9c75145d44998d0e3
HPCLAS_TRAIN_N_000193	e544d222b26dfd5e226016835060f07041699674753d3a1518feec75792ca57d	3	7587	e544d222b26dfd5e226016835060f07041699674753d3a1518feec75792ca57d
HPCLAS_TRAIN_N_000194	fdd8a44f154f73c1d92bbfd0e2df9a419ed2f06cad55a7b48b6df9b733ca8f24	3	7588	fdd8a44f154f73c1d92bbfd0e2df9a419ed2f06cad55a7b48b6df9b733ca8f24
HPCLAS_TRAIN_N_000195	519fa92f9693c778b789939a2b90b362b321a3b426557ad9ac0c1d535eaf53f2	4	7589	519fa92f9693c778b789939a2b90b362b321a3b426557ad9ac0c1d535eaf53f2
HPCLAS_TRAIN_N_000196	af0d5dff55a4692dd10f86c6b9a71bfcd893ee94800df603884a610ba2f3c66d	0	7590	af0d5dff55a4692dd10f86c6b9a71bfcd893ee94800df603884a610ba2f3c66d
HPCLAS_TRAIN_N_000197	94372d7b04d323a09881aec5f87f1f1bcc5d150b19c986435fbf579cd1bec987	1	7591	94372d7b04d323a09881aec5f87f1f1bcc5d150b19c986435fbf579cd1bec987
HPCLAS_TRAIN_N_000198	cc43f4a774852c21493b312c9669fc7756f950c8e8740d5a2452bc78c8418c85	1	7592	cc43f4a774852c21493b312c9669fc7756f950c8e8740d5a2452bc78c8418c85
HPCLAS_TRAIN_N_000199	590896a58b8f40a561089710cb8dbbf29347cb011ad6da36261ac7c4584c9bde	0	7593	590896a58b8f40a561089710cb8dbbf29347cb011ad6da36261ac7c4584c9bde
HPCLAS_TRAIN_N_000200	d681f19b8b09d3e7a6a9d6fe524e54f1a1774445d70d80c96474988458db3878	4	7594	d681f19b8b09d3e7a6a9d6fe524e54f1a1774445d70d80c96474988458db3878
HPCLAS_TRAIN_N_000201	bfff6f84ae7a8feb13cc844815e01383cf0003203ba53c32d79a06c202ba0b1a	4	7595	bfff6f84ae7a8feb13cc844815e01383cf0003203ba53c32d79a06c202ba0b1a
HPCLAS_TRAIN_N_000202	c02f5e4fbbf69b993f11dd386f8d93aafffb21a0ed581d7beefb05d381c6241d	4	7596	c02f5e4fbbf69b993f11dd386f8d93aafffb21a0ed581d7beefb05d381c6241d
HPCLAS_TRAIN_N_000203	e3d463e4cd53c1833ee4254d992d2c90c247c2c6dd1f43da75744ebf38790cf6	0	7597	e3d463e4cd53c1833ee4254d992d2c90c247c2c6dd1f43da75744ebf38790cf6
HPCLAS_TRAIN_N_000205	3ce52b7c317e8c59b7ba82898065e581c8de8fd4461abd4bdd81e2425fd7e53a	0	7599	3ce52b7c317e8c59b7ba82898065e581c8de8fd4461abd4bdd81e2425fd7e53a
HPCLAS_TRAIN_N_000206	d1808766abb511bbae4a1868fc08871d020db803158b28efdbf5af192b55070c	1	7600	d1808766abb511bbae4a1868fc08871d020db803158b28efdbf5af192b55070c
HPCLAS_TRAIN_N_000207	8c5c31394e1615877e951b661bfb3fb84c473d4f10bf2b0514b5c185e9ab598e	4	7601	8c5c31394e1615877e951b661bfb3fb84c473d4f10bf2b0514b5c185e9ab598e
HPCLAS_TRAIN_N_000208	7a3b7a9c1660cc023f0ad71251620982601f4db4beb4338160a28fd78402b7e8	0	7602	7a3b7a9c1660cc023f0ad71251620982601f4db4beb4338160a28fd78402b7e8
HPCLAS_TRAIN_N_000210	676429fdb08028b4528bcba7ff59c8f5a926621749b25152c58055ba162e4ef4	4	7604	676429fdb08028b4528bcba7ff59c8f5a926621749b25152c58055ba162e4ef4
HPCLAS_TRAIN_N_000212	be476e78648fe4c10d4501e5b007733c5bc2745aec794cab3bdb2e6c0bbd99e9	0	7606	be476e78648fe4c10d4501e5b007733c5bc2745aec794cab3bdb2e6c0bbd99e9
HPCLAS_TRAIN_N_000213	c81728dd9bc0a1d1544c1fc56f3ec42b5a51afb9aafec158f65731fb51baaaf1	4	7607	c81728dd9bc0a1d1544c1fc56f3ec42b5a51afb9aafec158f65731fb51baaaf1
HPCLAS_TRAIN_N_000215	91de1cd61bac6abfd8425b82106e5cb8e1ba20fa9ee49adba9a606acc6558154	4	7609	91de1cd61bac6abfd8425b82106e5cb8e1ba20fa9ee49adba9a606acc6558154
HPCLAS_TRAIN_N_000217	996263771aabe952bafd200e606b93e672e0254c76aaee07083c1ba8ba1c4db3	0	7611	996263771aabe952bafd200e606b93e672e0254c76aaee07083c1ba8ba1c4db3
HPCLAS_TRAIN_N_000218	05568781c35866a6885216a51e9afeb9cb05505306dc7aa6535684cae92909ce	1	7612	05568781c35866a6885216a51e9afeb9cb05505306dc7aa6535684cae92909ce
HPCLAS_TRAIN_N_000219	19584f0abadc520fa1ac07655197b5fec77df484463b5c6d8c5a9a923fc7b70a	1	7613	19584f0abadc520fa1ac07655197b5fec77df484463b5c6d8c5a9a923fc7b70a
HPCLAS_TRAIN_N_000220	d896986dcb047247ba278e1abe234860a10f1885f926fb24358cf06401fe6703	1	7614	d896986dcb047247ba278e1abe234860a10f1885f926fb24358cf06401fe6703
HPCLAS_TRAIN_N_000222	1cbdb491799628941566b1a600b82780aab4491b43d3cba1a3d9ccf71ac2a88f	2	7616	1cbdb491799628941566b1a600b82780aab4491b43d3cba1a3d9ccf71ac2a88f
HPCLAS_TRAIN_N_000223	aed6b13d82bba5195064ba0059868475cd80e49193479b55d820c83bf22bcc2b	3	7617	aed6b13d82bba5195064ba0059868475cd80e49193479b55d820c83bf22bcc2b
HPCLAS_TRAIN_N_000224	708c02bbbecf8540d4fc6c67550e7fb40218434bd43e3074065eca10c612bf5d	1	7618	708c02bbbecf8540d4fc6c67550e7fb40218434bd43e3074065eca10c612bf5d
HPCLAS_TRAIN_N_000225	da7a41d2aa5fe2738e39d021944c272f4ffac68d94bed76cf87f64b0a164b00d	0	7619	da7a41d2aa5fe2738e39d021944c272f4ffac68d94bed76cf87f64b0a164b00d
HPCLAS_TRAIN_N_000226	cbd6840a688747ec63efd8dd1e8f38104ce3dd03a17021433c0e088ee00d418a	0	7620	cbd6840a688747ec63efd8dd1e8f38104ce3dd03a17021433c0e088ee00d418a
HPCLAS_TRAIN_N_000227	bc09ac6b45a9354e77081b95f50404b62c0a0c9fae33e516f83bbf7fd503ddc1	3	7621	bc09ac6b45a9354e77081b95f50404b62c0a0c9fae33e516f83bbf7fd503ddc1
HPCLAS_TRAIN_N_000228	04ffa0d3dfaa95bad1d0766b3f292e7253f20d3494fc8c48082b3f6cb4110361	2	7622	04ffa0d3dfaa95bad1d0766b3f292e7253f20d3494fc8c48082b3f6cb4110361
HPCLAS_TRAIN_N_000229	ff5dd38129bffbca854f41ca24145c64dcb710032bbbde7f28e3f92bc29218ea	3	7623	ff5dd38129bffbca854f41ca24145c64dcb710032bbbde7f28e3f92bc29218ea
HPCLAS_TRAIN_N_000232	6bf8c76b4696461dd3dbed1ac3cc3a57802865df12bdc479cdc778bfb6f78778	0	7626	6bf8c76b4696461dd3dbed1ac3cc3a57802865df12bdc479cdc778bfb6f78778
HPCLAS_TRAIN_N_000233	e0f97a392d65d3250fa371d8d999514870d4b98322e415a3cc08643628ee032b	4	7627	e0f97a392d65d3250fa371d8d999514870d4b98322e415a3cc08643628ee032b
HPCLAS_TRAIN_N_000234	2ccbe4211b332c5e686196d48663f4b947d79c92da4ef657a7a048e00a65b63d	0	7628	2ccbe4211b332c5e686196d48663f4b947d79c92da4ef657a7a048e00a65b63d
HPCLAS_TRAIN_N_000235	2a8550618cddbeaeb564b0b99199c3fb671b7382973a147cf6e2a1278b53deae	0	7629	2a8550618cddbeaeb564b0b99199c3fb671b7382973a147cf6e2a1278b53deae
HPCLAS_TRAIN_N_000236	cfc29a4ef259f8dc603003620294a1bb1c7829086db0a4171b39dd65eb4cccbc	2	7630	cfc29a4ef259f8dc603003620294a1bb1c7829086db0a4171b39dd65eb4cccbc
HPCLAS_TRAIN_N_000237	4f91f90c9f7b670d0c2ddc85babb2a65f200d492d851dcbd3e83c6a97cf1ffbf	0	7631	4f91f90c9f7b670d0c2ddc85babb2a65f200d492d851dcbd3e83c6a97cf1ffbf
HPCLAS_TRAIN_N_000238	993f6c6261d713614bd94f12f9cf1e9dffa40f53f0a7f270c34528029666b461	0	7632	993f6c6261d713614bd94f12f9cf1e9dffa40f53f0a7f270c34528029666b461
HPCLAS_TRAIN_N_000239	05ac64840edd1294b605672700d8cb83944ab7c176770f530f26d1f370409405	2	7633	05ac64840edd1294b605672700d8cb83944ab7c176770f530f26d1f370409405
HPCLAS_TRAIN_N_000240	cf5909d9f11a0c025b0b7d149c7e03cdbb9e959f8858929eb0ad4faefae4fdac	1	7634	cf5909d9f11a0c025b0b7d149c7e03cdbb9e959f8858929eb0ad4faefae4fdac
HPCLAS_TRAIN_N_000241	30660d83435a5bacda7f7ffd0969e72fad07ee4de6dbc25547e6325369210a97	4	7635	30660d83435a5bacda7f7ffd0969e72fad07ee4de6dbc25547e6325369210a97
HPCLAS_TRAIN_N_000242	a7cf2cbca1acde43dbac332697494c3ad47a58dc8491b1215f2e20569ca87da7	2	7636	a7cf2cbca1acde43dbac332697494c3ad47a58dc8491b1215f2e20569ca87da7
HPCLAS_TRAIN_N_000244	404ee7877601690541fa938ecb8740d049d82db6984c02a6a3e6c35a52361969	4	7638	404ee7877601690541fa938ecb8740d049d82db6984c02a6a3e6c35a52361969
HPCLAS_TRAIN_N_000245	997409334f654b3a3833a6a8ff3ce42df09a62518a3a5d407c0eac3ca092dcda	4	7639	997409334f654b3a3833a6a8ff3ce42df09a62518a3a5d407c0eac3ca092dcda
HPCLAS_TRAIN_N_000247	934c3b7b7e33056afec18327959fb207c705787244afdc0f085906a2524c244b	0	7641	934c3b7b7e33056afec18327959fb207c705787244afdc0f085906a2524c244b
HPCLAS_TRAIN_N_000248	fa87cdd958723d45e4c4b7eacff4ad428794965b235d4855233ba36d1cd05106	1	7642	fa87cdd958723d45e4c4b7eacff4ad428794965b235d4855233ba36d1cd05106
HPCLAS_TRAIN_N_000249	b79f0f3f8b4310b5d2a9416fd69d669b5c00d5b1ace1bd9bd589d15b7e2e3a2b	1	7643	b79f0f3f8b4310b5d2a9416fd69d669b5c00d5b1ace1bd9bd589d15b7e2e3a2b
HPCLAS_TRAIN_N_000250	437e1b7817821b98fad248b668b1acf45bd5e8da370d5e6468f3844f484ad748	1	7644	437e1b7817821b98fad248b668b1acf45bd5e8da370d5e6468f3844f484ad748
HPCLAS_TRAIN_N_000251	39ebd073a894d489da1dce26b1e52cd72d8336a5dd655c304af351b5f8034190	3	7645	39ebd073a894d489da1dce26b1e52cd72d8336a5dd655c304af351b5f8034190
HPCLAS_TRAIN_N_000252	5a82eb3aa31facca795e527a04011b9416f3bc1ab15cd94239b380de9f634379	1	7646	5a82eb3aa31facca795e527a04011b9416f3bc1ab15cd94239b380de9f634379
HPCLAS_TRAIN_N_000253	e5cc66ad5d27ad7aaefccf8ff785654d6a137c8039f4513ef68861ffa030b94b	3	7647	e5cc66ad5d27ad7aaefccf8ff785654d6a137c8039f4513ef68861ffa030b94b
HPCLAS_TRAIN_N_000254	39f6389163e28c6cdb93fcfd78ff7c61f7a45f0223fff1a4be297d1c107ea8ee	0	7648	39f6389163e28c6cdb93fcfd78ff7c61f7a45f0223fff1a4be297d1c107ea8ee
HPCLAS_TRAIN_N_000256	4d2dc2ad3b06735b6405e9e7e082da574f95fc6a4b557ae3321ec4e60df68e09	0	7650	4d2dc2ad3b06735b6405e9e7e082da574f95fc6a4b557ae3321ec4e60df68e09
HPCLAS_TRAIN_N_000257	401bb9e8731d663fd1d42d1e95806a2115a43423ee9cf9ef99c87d2101c5ea5c	1	7651	401bb9e8731d663fd1d42d1e95806a2115a43423ee9cf9ef99c87d2101c5ea5c
HPCLAS_TRAIN_N_000258	71e45956b292aaa1355e84d319ecd2aeed12be939b32df3e2cfa515c055a2a77	1	7652	71e45956b292aaa1355e84d319ecd2aeed12be939b32df3e2cfa515c055a2a77
HPCLAS_TRAIN_N_000260	74f16984636ac33de34fa34a4e609ce1f2f7ecb7ad301f602c80283bf97052b3	1	7654	74f16984636ac33de34fa34a4e609ce1f2f7ecb7ad301f602c80283bf97052b3
HPCLAS_TRAIN_N_000261	39d25319ad201e20d43ff50fa1d0b63c38980b28a7199b135ee2152914ce9b23	0	7655	39d25319ad201e20d43ff50fa1d0b63c38980b28a7199b135ee2152914ce9b23
HPCLAS_TRAIN_N_000262	c3a56ce828b73e88e718229b84f3fe497ca5db554435618b83b2698a60617b20	0	7656	c3a56ce828b73e88e718229b84f3fe497ca5db554435618b83b2698a60617b20
HPCLAS_TRAIN_N_000263	21f11e542671de6ba6e3a9af036e37e06a3c05b8d69a05b8c07daa858dc6dcf7	4	7657	21f11e542671de6ba6e3a9af036e37e06a3c05b8d69a05b8c07daa858dc6dcf7
HPCLAS_TRAIN_N_000264	44cc0c63257e061e16a4b05ffd5194a2254e917a865a6719d4e587cf7a736778	3	7658	44cc0c63257e061e16a4b05ffd5194a2254e917a865a6719d4e587cf7a736778
HPCLAS_TRAIN_N_000265	7d908b364e86fdc307c885dd374aaa3908f3ab799f728aa78610d31b7c95ae64	2	7659	7d908b364e86fdc307c885dd374aaa3908f3ab799f728aa78610d31b7c95ae64
HPCLAS_TRAIN_N_000267	c2921ace25dd51c3a4efb5828a7f910411dc633eab73b110972856a9c1196caa	1	7660	c2921ace25dd51c3a4efb5828a7f910411dc633eab73b110972856a9c1196caa
HPCLAS_TRAIN_N_000268	ec11c99777d1f2d49798014322d5acb61694143661b28dcbda80d9752a2bc1b5	4	7661	ec11c99777d1f2d49798014322d5acb61694143661b28dcbda80d9752a2bc1b5
HPCLAS_TRAIN_N_000269	5d088537b4b5f240ccf7c45e6cc31426bb09745a473b1162329ab15ca5bb0265	2	7662	5d088537b4b5f240ccf7c45e6cc31426bb09745a473b1162329ab15ca5bb0265
HPCLAS_TRAIN_N_000270	1dca3e341ca660b629e188994a0ebcfceebf499e47f0be8215819a08f7cbbb01	3	7663	1dca3e341ca660b629e188994a0ebcfceebf499e47f0be8215819a08f7cbbb01
HPCLAS_TRAIN_N_000271	7856f0715950e7c4818e8f606d43a5919a787286bb22f78e618365df6cc1a48d	1	7664	7856f0715950e7c4818e8f606d43a5919a787286bb22f78e618365df6cc1a48d
HPCLAS_TRAIN_N_000273	c47f7bb2c0399d7ca87f1496457f739ad3b36e7a2416547dfee82c0865d855f5	0	7666	c47f7bb2c0399d7ca87f1496457f739ad3b36e7a2416547dfee82c0865d855f5
HPCLAS_TRAIN_N_000274	67a53f210e579c95603b92ce32a748962f26fb2da606d0e06c57a026d0bde6af	0	7667	67a53f210e579c95603b92ce32a748962f26fb2da606d0e06c57a026d0bde6af
HPCLAS_TRAIN_N_000275	48011406b24e5bee02524ac63e3fd6408f53a093ea8eadc7ddd613d9829f0c71	2	7668	48011406b24e5bee02524ac63e3fd6408f53a093ea8eadc7ddd613d9829f0c71
HPCLAS_TRAIN_N_000276	086c5d4f4966ae8248851c3ce8d2a8fc437d95c97938d7cb6efd50ac5ed79849	0	7669	086c5d4f4966ae8248851c3ce8d2a8fc437d95c97938d7cb6efd50ac5ed79849
HPCLAS_TRAIN_N_000277	24f8f70e2c3a244306ee6c7451982ee6d3ff973edb8baba052291500cbb1cd27	4	7670	24f8f70e2c3a244306ee6c7451982ee6d3ff973edb8baba052291500cbb1cd27
HPCLAS_TRAIN_N_000278	d007f0ca53d65490d4faf2cd03d1a632999209d7d68d5f0b9be05d6476c0c342	4	7671	d007f0ca53d65490d4faf2cd03d1a632999209d7d68d5f0b9be05d6476c0c342
HPCLAS_TRAIN_N_000279	fc7cdb06f18f2abad4ead6d5767166564c70abfe6da08f774bccebcc87e5a9ec	0	7672	fc7cdb06f18f2abad4ead6d5767166564c70abfe6da08f774bccebcc87e5a9ec
HPCLAS_TRAIN_N_000280	5ae496b1f01c84f90ab1ac0bfa35a96b96e5e745a3c10cb0aefe0fcd68991220	4	7673	5ae496b1f01c84f90ab1ac0bfa35a96b96e5e745a3c10cb0aefe0fcd68991220
HPCLAS_TRAIN_N_000281	3a7b948673a179eab81a83338606ef8409697bb04943a83e0b23a6401bfe87f8	4	7674	3a7b948673a179eab81a83338606ef8409697bb04943a83e0b23a6401bfe87f8
HPCLAS_TRAIN_N_000282	8ce82e8974a139ca6fead258517653ac872a464e8d9e946a450942b8b262cbf2	4	7675	8ce82e8974a139ca6fead258517653ac872a464e8d9e946a450942b8b262cbf2
HPCLAS_TRAIN_N_000283	d6c2e333c725af6c9fde4b78508b8a950935b1fc3cae91d098841137f01b7c36	1	7676	d6c2e333c725af6c9fde4b78508b8a950935b1fc3cae91d098841137f01b7c36
HPCLAS_TRAIN_N_000286	c752294e7274af8c77c068f808cbc42cad29fea3caa9da8a240ba7c3ea76af28	1	7679	c752294e7274af8c77c068f808cbc42cad29fea3caa9da8a240ba7c3ea76af28
HPCLAS_TRAIN_N_000287	c1d4abd4f92898d0cb4f8d7aeb2430fa62531c0961b2b579e1ddd5c8fbf9f57b	4	7680	c1d4abd4f92898d0cb4f8d7aeb2430fa62531c0961b2b579e1ddd5c8fbf9f57b
HPCLAS_TRAIN_N_000288	40702b1a11d59b72d63b1ae137c9e16c99d6695afa8500ec20a89e3b26a5b449	1	7681	40702b1a11d59b72d63b1ae137c9e16c99d6695afa8500ec20a89e3b26a5b449
HPCLAS_TRAIN_N_000289	67f7c47b09a45dd4e71993074bc934630fd6b4f81f4dff0e1f0d79f398116b2d	0	7682	67f7c47b09a45dd4e71993074bc934630fd6b4f81f4dff0e1f0d79f398116b2d
HPCLAS_TRAIN_N_000290	b87dde3592787756331178bdc2420528dd578f875295c1cc0796d1c34cd328a0	1	7683	b87dde3592787756331178bdc2420528dd578f875295c1cc0796d1c34cd328a0
HPCLAS_TRAIN_N_000291	4abce35878f18eed6bd3fda2c35ac7a6c6f30858c77187eb35b3ac3a69cb72e8	2	7684	4abce35878f18eed6bd3fda2c35ac7a6c6f30858c77187eb35b3ac3a69cb72e8
HPCLAS_TRAIN_N_000292	5f3fdf5ff69c6c4f7a1d819aff789e4058e3fb7c424c2e1232b945bc860619a3	0	7685	5f3fdf5ff69c6c4f7a1d819aff789e4058e3fb7c424c2e1232b945bc860619a3
HPCLAS_TRAIN_N_000294	ce332f7b7c51e532d3b586bd63dc1c3961a92b867f322af41cab18db7354e85a	2	7687	ce332f7b7c51e532d3b586bd63dc1c3961a92b867f322af41cab18db7354e85a
HPCLAS_TRAIN_N_000295	d40640f4cc94b9dc8f153e4dab1e3cd5fefa6e9d9d1b40b1eb6dee8f941b477b	2	7688	d40640f4cc94b9dc8f153e4dab1e3cd5fefa6e9d9d1b40b1eb6dee8f941b477b
HPCLAS_TRAIN_N_000296	27147e926a72d325dc59d5b7267c6b88f5fd9815effe879a663bb459060f81a6	1	7689	27147e926a72d325dc59d5b7267c6b88f5fd9815effe879a663bb459060f81a6
HPCLAS_TRAIN_N_000297	3aeb03fe008bd45048202d5e0e631fda32a8cd4b03af7447b351bf5baaee348c	3	7690	3aeb03fe008bd45048202d5e0e631fda32a8cd4b03af7447b351bf5baaee348c
HPCLAS_TRAIN_N_000298	677e192a6b898ca3a2bda2ea0bdb873b60f33eed6f8e3d5c6da2fe971eb137c1	2	7691	677e192a6b898ca3a2bda2ea0bdb873b60f33eed6f8e3d5c6da2fe971eb137c1
HPCLAS_TRAIN_N_000299	7ebeb8b9da32a8efd995a187641db0c58545987cbae7fe95d7ca1c7e7e39c2c7	1	7692	7ebeb8b9da32a8efd995a187641db0c58545987cbae7fe95d7ca1c7e7e39c2c7
HPCLAS_TRAIN_N_000300	742f5d5e3da92ae3c6f7d97f2563f0b508e3ebcb7589a17a8ab73b61f5cc8a7c	0	7693	742f5d5e3da92ae3c6f7d97f2563f0b508e3ebcb7589a17a8ab73b61f5cc8a7c
HPCLAS_TRAIN_N_000301	89332db72afc3398bf4b63d08196dae55ff1e86b850f955dd74f0381c02b2a62	3	7694	89332db72afc3398bf4b63d08196dae55ff1e86b850f955dd74f0381c02b2a62
HPCLAS_TRAIN_N_000302	0e0850cd7f8e1c4569440243e2ef06c1f8e8357aae7e6338eeb223ec1a5b7186	2	7695	0e0850cd7f8e1c4569440243e2ef06c1f8e8357aae7e6338eeb223ec1a5b7186
HPCLAS_TRAIN_N_000303	97ab8dbde66ce4bdb908b3a1a74014f744cf1017097d9127c1a9f824e9781e03	2	7696	97ab8dbde66ce4bdb908b3a1a74014f744cf1017097d9127c1a9f824e9781e03
HPCLAS_TRAIN_N_000304	ad8342797232f821563a058eb8598a4bdc306eaf233cd394cfd7ad39e638e829	2	7697	ad8342797232f821563a058eb8598a4bdc306eaf233cd394cfd7ad39e638e829
