clean_id	original_id	current_label	source_file	homology_group	v2_role	recorded_sequence_hash	recomputed_sequence_sha256	recorded_hash_matches	exact_in_raw_train_P	exact_in_raw_train_N	registry_label_matches	lineage_bridge_matches	source_file_class_matches	original_id_found_in_expected_raw_fasta	traceable	semantic_level	evidence_level	label_rule	direct_protein_phenotype_supported	claim_boundary
HPCLAS_TRAIN_N_000076	WP_283372471.1	0	train_N.fasta	HPCLAS_TRAIN_N_000076	development	588dd38e5a1ff3c38e21c8e0ebfee8d5dc367697ac3564421a2eab7874305e2c	588dd38e5a1ff3c38e21c8e0ebfee8d5dc367697ac3564421a2eab7874305e2c	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000078	WP_271763904.1	0	train_N.fasta	HPCLAS_TRAIN_N_000078	development	358bd6e2d0c3f349e62c956d21c760476292cee9c3fe1ac460eee204c968da19	358bd6e2d0c3f349e62c956d21c760476292cee9c3fe1ac460eee204c968da19	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000079	EIJ43272.1	0	train_N.fasta	HPCLAS_TRAIN_N_000079	development	cd413185492efd828e89e549ab172205dd5d2433ae00f43592eeeef687b63062	cd413185492efd828e89e549ab172205dd5d2433ae00f43592eeeef687b63062	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000080	WP_190478022.1	0	train_N.fasta	HPCLAS_TRAIN_N_000080	development	c03906e75b98c29df4fc88bd8145e6d4619c12b3a59437ad5b863d40681bfa40	c03906e75b98c29df4fc88bd8145e6d4619c12b3a59437ad5b863d40681bfa40	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000082	WP_026994413.1	0	train_N.fasta	HPCLAS_TRAIN_N_000082	development	f35971ed6fb28a117b8375669dd1304e78834b5cc5b4033326ee88336eeff256	f35971ed6fb28a117b8375669dd1304e78834b5cc5b4033326ee88336eeff256	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000083	WP_283343235.1	0	train_N.fasta	HPCLAS_TRAIN_N_000083	development	39ff39294f1108dcc3f1bfd4562ee36fdef79a2d5a84a9f0679088e40652240b	39ff39294f1108dcc3f1bfd4562ee36fdef79a2d5a84a9f0679088e40652240b	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000084	WP_066424208.1	0	train_N.fasta	HPCLAS_TRAIN_N_000084	development	0573556dd3e3bf13eceb639c3c232d37cfde01d49fe70a5b8edb3f85c7f1e861	0573556dd3e3bf13eceb639c3c232d37cfde01d49fe70a5b8edb3f85c7f1e861	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000085	WP_190559070.1	0	train_N.fasta	HPCLAS_TRAIN_N_000085	development	c9e7bfb771e24d88710d502f25fd1f2ef8ab0088cb157e3581c5a814112b497a	c9e7bfb771e24d88710d502f25fd1f2ef8ab0088cb157e3581c5a814112b497a	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000086	OQY47587.1	0	train_N.fasta	HPCLAS_TRAIN_N_000086	development	995e49b82c5bfb616c669fd29f49bbcfa265c5f075e87c2b82449f234fe425c5	995e49b82c5bfb616c669fd29f49bbcfa265c5f075e87c2b82449f234fe425c5	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000088	QGX03864.1	0	train_N.fasta	HPCLAS_TRAIN_N_000088	development	eb403b1afd366a43721ee71d1becc0839a10fc9e2deb6c86dbfdce0f88ef1e74	eb403b1afd366a43721ee71d1becc0839a10fc9e2deb6c86dbfdce0f88ef1e74	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000090	WP_190559651.1	0	train_N.fasta	HPCLAS_TRAIN_N_000090	development	b884cb7ebf5eb9db55a99d58a8f7f64ce78b04019d4e9aa01d2680de68b2b93b	b884cb7ebf5eb9db55a99d58a8f7f64ce78b04019d4e9aa01d2680de68b2b93b	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000093	AEV38724.1	0	train_N.fasta	HPCLAS_TRAIN_N_000093	development	fd5fbccf6e0f0438209cba369107e672e684266a835685f83cffb3c8fc825d5b	fd5fbccf6e0f0438209cba369107e672e684266a835685f83cffb3c8fc825d5b	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000094	WP_190479980.1	0	train_N.fasta	HPCLAS_TRAIN_N_000094	development	f277befb839ce2e41cbae95b04a45b472381c4f5550e198e64e8f156461b9914	f277befb839ce2e41cbae95b04a45b472381c4f5550e198e64e8f156461b9914	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000095	EIJ44318.1	0	train_N.fasta	HPCLAS_TRAIN_N_000095	development	1f1bb14433ef823ca5855489f69921550caedf38a4f5f7b2bddab4e57342169d	1f1bb14433ef823ca5855489f69921550caedf38a4f5f7b2bddab4e57342169d	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000096	AKG24455.1	0	train_N.fasta	HPCLAS_TRAIN_N_000096	development	3a17243e2d513f8fbdc1ba096d7f4d1036cb9855e5eba96de9dcaeb2d0c49a52	3a17243e2d513f8fbdc1ba096d7f4d1036cb9855e5eba96de9dcaeb2d0c49a52	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000097	OBQ13629.1	0	train_N.fasta	HPCLAS_TRAIN_N_000097	development	0b7489de833f38877ddaf124c7893dc3efe4929e9719e59fc20dd3c8d4785ded	0b7489de833f38877ddaf124c7893dc3efe4929e9719e59fc20dd3c8d4785ded	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000098	WP_283343165.1	0	train_N.fasta	HPCLAS_TRAIN_N_000098	development	49cc5ed32a89e053e175885ba8abe4e0268c9b9741e1011a59a76ad000d67fc3	49cc5ed32a89e053e175885ba8abe4e0268c9b9741e1011a59a76ad000d67fc3	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000099	WP_190367487.1	0	train_N.fasta	HPCLAS_TRAIN_N_000099	development	c36657d2f455a16bf78ede26721ffbf80606fe70e11c56cfbfb05dc7251cad64	c36657d2f455a16bf78ede26721ffbf80606fe70e11c56cfbfb05dc7251cad64	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000101	EDN68862.1	0	train_N.fasta	HPCLAS_TRAIN_N_000101	development	8d0293349ea698e4a2f1f5ec0835b3e3d2a8ee72bd7f9597cc703ef1a2d4f874	8d0293349ea698e4a2f1f5ec0835b3e3d2a8ee72bd7f9597cc703ef1a2d4f874	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000102	WP_190562159.1	0	train_N.fasta	HPCLAS_TRAIN_N_000102	development	1b64f52018d2c1cd097be87c156b66b850f639a94bfecf134ae8b83b61bab516	1b64f52018d2c1cd097be87c156b66b850f639a94bfecf134ae8b83b61bab516	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000103	WP_190476183.1	0	train_N.fasta	HPCLAS_TRAIN_N_000103	development	a6a405ceee8f64304de0375aa50e700e396893eef263e8c7e9e97eb8f27f8882	a6a405ceee8f64304de0375aa50e700e396893eef263e8c7e9e97eb8f27f8882	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000105	ALG69533.2	0	train_N.fasta	HPCLAS_TRAIN_N_000105	development	5dd2604e8f412fba71286370fb1ae6da4420108dac1aa8cdf3756699cee8f20c	5dd2604e8f412fba71286370fb1ae6da4420108dac1aa8cdf3756699cee8f20c	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000107	OQW93012.1	0	train_N.fasta	HPCLAS_TRAIN_N_000107	development	4242b288f886619b565eda455a129a839fc97be0630973b3617b9a2581815354	4242b288f886619b565eda455a129a839fc97be0630973b3617b9a2581815354	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000109	AEV38064.1	0	train_N.fasta	HPCLAS_TRAIN_N_000109	development	3a0ad40872ff13bfe274d685ead79c3dacf974d4aa32cb223e2a4e7bebfe9c41	3a0ad40872ff13bfe274d685ead79c3dacf974d4aa32cb223e2a4e7bebfe9c41	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000110	QWK89019.1	0	train_N.fasta	HPCLAS_TRAIN_N_000110	development	73abaae14578d9163b2a933b9383ec5be89f00a38ecbc3dba222bcf04e86608c	73abaae14578d9163b2a933b9383ec5be89f00a38ecbc3dba222bcf04e86608c	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000111	WP_144080130.1	0	train_N.fasta	HPCLAS_TRAIN_N_000111	development	0a1dbdda9e64f127a1dd2fe2e62adebc8221a050ff06f60b48ad8c6dc235bafd	0a1dbdda9e64f127a1dd2fe2e62adebc8221a050ff06f60b48ad8c6dc235bafd	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000112	AKG20902.1	0	train_N.fasta	HPCLAS_TRAIN_N_000112	development	1469caf89d6930304b6b82f9b7dcf179b28cdb0bb12713e5a6f5e337ff0221d8	1469caf89d6930304b6b82f9b7dcf179b28cdb0bb12713e5a6f5e337ff0221d8	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000113	OQY52649.1	0	train_N.fasta	HPCLAS_TRAIN_N_000113	development	6b398a0ec6e93529efa7919864ad20c1776c350aaded9f690da670dd7873d79d	6b398a0ec6e93529efa7919864ad20c1776c350aaded9f690da670dd7873d79d	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000114	PAC33268.1	0	train_N.fasta	HPCLAS_TRAIN_N_000114	development	ff8d5b8bac63778330a986af0e2affdce07ab2bf12e92ffc3b3bdc0a9e752381	ff8d5b8bac63778330a986af0e2affdce07ab2bf12e92ffc3b3bdc0a9e752381	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000115	QYO70522.1	0	train_N.fasta	HPCLAS_TRAIN_N_000115	development	c75ae8aca629d23ea2f135b04953d971f89da6f901b9b83ae59effa21512d2ba	c75ae8aca629d23ea2f135b04953d971f89da6f901b9b83ae59effa21512d2ba	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000116	OQY51451.1	0	train_N.fasta	HPCLAS_TRAIN_N_000116	development	103a4e908679ac40ea4076184af952e7467b435266d1cccaecf5b4c6f759057c	103a4e908679ac40ea4076184af952e7467b435266d1cccaecf5b4c6f759057c	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000117	WP_242044982.1	0	train_N.fasta	HPCLAS_TRAIN_N_000117	development	ff42d3f8ed40e528545f11ab14657efc831b9fc80d7e4d1fb631f91072895ae8	ff42d3f8ed40e528545f11ab14657efc831b9fc80d7e4d1fb631f91072895ae8	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000118	WP_283344674.1	0	train_N.fasta	HPCLAS_TRAIN_N_000118	development	e7519353c7a0c8178cc3ca291475640b4711ad843f7f78a047f72f8b51055a7d	e7519353c7a0c8178cc3ca291475640b4711ad843f7f78a047f72f8b51055a7d	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000119	WP_190591767.1	0	train_N.fasta	HPCLAS_TRAIN_N_000119	development	5e31b931b6dba42ed38a8f2d32cd3cceb5df7d716d30af37bf41b0717d215e46	5e31b931b6dba42ed38a8f2d32cd3cceb5df7d716d30af37bf41b0717d215e46	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000123	WP_026994218.1	0	train_N.fasta	HPCLAS_TRAIN_N_000123	development	44e14362ecac15ee6f40a0f205b7df995a624e913d0857ff1f922d78df5410f4	44e14362ecac15ee6f40a0f205b7df995a624e913d0857ff1f922d78df5410f4	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000124	WP_283345931.1	0	train_N.fasta	HPCLAS_TRAIN_N_000124	development	9b8ac4a99cfdf898f0fac9daa7216ddfdd1c2c8deb301259ccca6dcc4b0527dd	9b8ac4a99cfdf898f0fac9daa7216ddfdd1c2c8deb301259ccca6dcc4b0527dd	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000125	ALG69238.1	0	train_N.fasta	HPCLAS_TRAIN_N_000125	development	acb3d5127e54100150a6b04189b205c4b8c3b070f8d55b00396f0e3e4ae4432a	acb3d5127e54100150a6b04189b205c4b8c3b070f8d55b00396f0e3e4ae4432a	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000126	WP_044171772.1	0	train_N.fasta	HPCLAS_TRAIN_N_000126	development	a9c61b3fd5126dacaa64c0ce86f04cbd79682e6b6cc23cb787d6a150db6a51ea	a9c61b3fd5126dacaa64c0ce86f04cbd79682e6b6cc23cb787d6a150db6a51ea	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000128	AEV35457.1	0	train_N.fasta	HPCLAS_TRAIN_N_000128	development	a0b3a5b7947b190c37d57a3b49bd417b5c035e5da476925d45d1120735c07c7f	a0b3a5b7947b190c37d57a3b49bd417b5c035e5da476925d45d1120735c07c7f	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000129	QWK91660.1	0	train_N.fasta	HPCLAS_TRAIN_N_000129	development	33b0915e8f12c002cc7d9cd223a40e0222ce696c4da5d04aed4afe3cf268ad5d	33b0915e8f12c002cc7d9cd223a40e0222ce696c4da5d04aed4afe3cf268ad5d	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000130	PAC33539.1	0	train_N.fasta	HPCLAS_TRAIN_N_000130	development	8848335536ad44e853625748b134f69484cdf4a7749426e06b6cf237bae93b6f	8848335536ad44e853625748b134f69484cdf4a7749426e06b6cf237bae93b6f	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000131	WP_283343626.1	0	train_N.fasta	HPCLAS_TRAIN_N_000131	development	8eb21b3e68cf6a065bda03a9dcdce50d09b7b89a4317368ce794cecb8d9719e6	8eb21b3e68cf6a065bda03a9dcdce50d09b7b89a4317368ce794cecb8d9719e6	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000132	WP_075894207.1	0	train_N.fasta	HPCLAS_TRAIN_N_000132	development	eb5d4df12ce1ad61f7ff5eaabb664ddd8de53240b7bdd9ed503067b061beb467	eb5d4df12ce1ad61f7ff5eaabb664ddd8de53240b7bdd9ed503067b061beb467	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000133	AKG23955.1	0	train_N.fasta	HPCLAS_TRAIN_N_000133	development	39c34e3fec95c4e300e34302de809132905cc133ebb6b967dc3cd4df3354d537	39c34e3fec95c4e300e34302de809132905cc133ebb6b967dc3cd4df3354d537	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000134	EDN69015.1	0	train_N.fasta	HPCLAS_TRAIN_N_000134	development	9ac8fa94524a8662300706a744ea01be37bcfa68b01ababaf6e0f4ecde7e3652	9ac8fa94524a8662300706a744ea01be37bcfa68b01ababaf6e0f4ecde7e3652	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000135	QWK92206.1	0	train_N.fasta	HPCLAS_TRAIN_N_000135	development	f0c5734ffb8998c73882366fff47b566becb32b310afd55c3590ef84317a2eea	f0c5734ffb8998c73882366fff47b566becb32b310afd55c3590ef84317a2eea	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000136	WP_283383380.1	0	train_N.fasta	HPCLAS_TRAIN_N_000136	development	49d7ebcb90f039ae2ea26c42b92c8b10356e053c178a843d84e755e97c5d726c	49d7ebcb90f039ae2ea26c42b92c8b10356e053c178a843d84e755e97c5d726c	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000138	QYO72163.1	0	train_N.fasta	HPCLAS_TRAIN_N_000138	development	1d1402389fffaaee258115a00758b96c42e7e732c1a879ee97b90511bfe19e48	1d1402389fffaaee258115a00758b96c42e7e732c1a879ee97b90511bfe19e48	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000139	WP_242044476.1	0	train_N.fasta	HPCLAS_TRAIN_N_000139	development	eaebaab480bec8e790a67d09159b70ccdff2921cec119e078f36ff15eb18e827	eaebaab480bec8e790a67d09159b70ccdff2921cec119e078f36ff15eb18e827	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000140	PAC28891.1	0	train_N.fasta	HPCLAS_TRAIN_N_000140	development	07121e5c9ad8679959ab018e38658ad6cce853de805b38717aa0b885f12c3093	07121e5c9ad8679959ab018e38658ad6cce853de805b38717aa0b885f12c3093	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000141	OQY49419.1	0	train_N.fasta	HPCLAS_TRAIN_N_000141	development	aed7e7965f7d9b01037ab0e242ebcc694e36d4417654f991b25bed363c6af91b	aed7e7965f7d9b01037ab0e242ebcc694e36d4417654f991b25bed363c6af91b	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000142	AEV35883.1	0	train_N.fasta	HPCLAS_TRAIN_N_000142	development	68875f059502dc963728c35dd858d9ee1474436bf23437b2ef59a0bd32dbac43	68875f059502dc963728c35dd858d9ee1474436bf23437b2ef59a0bd32dbac43	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000143	QWK89737.1	0	train_N.fasta	HPCLAS_TRAIN_P_000687	development	b9132ff91a89f56a5974d34a4d233ebd54bb940ab06fb9ce42e03dbe936c1106	b9132ff91a89f56a5974d34a4d233ebd54bb940ab06fb9ce42e03dbe936c1106	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000144	EIJ41455.1	0	train_N.fasta	HPCLAS_TRAIN_N_000144	development	e48504adae1847bdebaf86e904f7fe9e0d7d3ab2042163e205ee74d698399e19	e48504adae1847bdebaf86e904f7fe9e0d7d3ab2042163e205ee74d698399e19	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000145	WP_026996349.1	0	train_N.fasta	HPCLAS_TRAIN_N_000145	development	67d7bc3ac16fede85b859bf2876dfa10405645fc34773f60ec741f22ec64c32f	67d7bc3ac16fede85b859bf2876dfa10405645fc34773f60ec741f22ec64c32f	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
HPCLAS_TRAIN_N_000147	QWK89176.1	0	train_N.fasta	HPCLAS_TRAIN_N_000147	development	5b40681221ab0a3e163ac1bcaa6532a7545ccf80412a2b80b363c0b715394a47	5b40681221ab0a3e163ac1bcaa6532a7545ccf80412a2b80b363c0b715394a47	true	false	true	true	true	true	true	true	L1	E1	HPClas_train_N_inherited	false	dataset-defined halophile-associated protein; not direct salt phenotype
